Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",13,7,4,17,,1.0,,1.0,2.0,,1.0,,1.0,,,4.0,13.0,,,1.0,,,45.0
11,"Blair, Jarryd",7,4,13,20,1,1.0,,6.0,,3.0,2.0,2.0,,1.0,,12.0,10.0,,1.0,1.0,,,88.0
46,"Cox, Mason",2,2,4,6,,,8.0,3.0,,,1.0,,,,,4.0,4.0,,,8.0,,,93.0
25,"Crisp, Jack",14,7,9,23,,1.0,,7.0,1.0,2.0,1.0,1.0,,1.0,,7.0,16.0,,,1.0,,,81.0
39,"Crocker, Ben",6,4,5,11,1,,,4.0,,,,3.0,1.0,2.0,,4.0,7.0,2.0,2.0,1.0,,,85.0
2,"de Goey, Jordan",12,5,7,19,,,,3.0,1.0,5.0,,5.0,,,,6.0,12.0,1.0,1.0,,,,91.0
1,"Fasolo, Alex",7,5,10,17,1,1.0,,2.0,,3.0,,3.0,1.0,2.0,,8.0,9.0,,1.0,3.0,,,52.0
45,"Frost, Jack",8,6,5,13,,,,4.0,2.0,,,,,,,4.0,9.0,,,11.0,,,97.0
19,"Greenwood, Levi",7,3,7,14,,,,11.0,2.0,3.0,1.0,2.0,2.0,2.0,,6.0,9.0,,1.0,2.0,,1.0,93.0
4,"Grundy, Brodie",10,2,7,17,,,25.0,6.0,,4.0,4.0,6.0,2.0,2.0,,8.0,10.0,,,2.0,1.0,,91.0
38,"Howe, Jeremy",16,11,12,28,,,,3.0,11.0,2.0,,3.0,,,,8.0,20.0,,,8.0,,,95.0
37,"Maynard, Brayden",17,9,4,21,,,,8.0,4.0,2.0,,6.0,1.0,2.0,,2.0,20.0,,,2.0,,,91.0
30,"Moore, Darcy",7,5,3,10,2,1.0,1.0,,,1.0,,2.0,1.0,1.0,,5.0,5.0,3.0,2.0,2.0,,,72.0
43,"Oxley, Adam",10,5,4,14,,1.0,,2.0,1.0,1.0,,1.0,,,,3.0,10.0,,,1.0,,,78.0
10,"Pendlebury, Scott",19,4,13,32,1,1.0,1.0,6.0,1.0,6.0,3.0,5.0,,1.0,1.0,15.0,17.0,,,2.0,,1.0,93.0
20,"Reid, Ben",16,13,6,22,,,,,3.0,1.0,,2.0,1.0,,,4.0,18.0,1.0,,2.0,,1.0,89.0
22,"Sidebottom, Steele",18,9,8,26,,,,3.0,2.0,5.0,4.0,5.0,1.0,1.0,,9.0,19.0,,1.0,4.0,,2.0,83.0
40,"Smith, Josh",14,7,8,22,,,,1.0,5.0,1.0,1.0,2.0,,1.0,,4.0,18.0,,,3.0,,,94.0
34,"Toovey, Alan",,,1,1,,,,1.0,,,,,,,,,1.0,,,,,,27.0
7,"Treloar, Adam",13,4,18,31,1,,,6.0,,3.0,5.0,4.0,2.0,,,11.0,18.0,,,,,1.0,89.0
18,"Varcoe, Travis",7,5,10,17,,1.0,,6.0,,5.0,,2.0,2.0,1.0,,3.0,16.0,,,2.0,,,86.0
9,"White, Jesse",9,8,9,18,,1.0,1.0,2.0,,5.0,,,,,,4.0,14.0,,1.0,2.0,,1.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,232,125,167,399,7,11.0,36.0,85.0,35.0,52.0,23.0,54.0,15.0,17.0,1.0,131.0,275.0,7.0,10.0,58.0,1.0,7.0,
Opposition,Opposition,237,134,215,452,11,8.0,32.0,65.0,43.0,49.0,31.0,59.0,17.0,15.0,5.0,147.0,311.0,15.0,14.0,44.0,5.0,10.0,
