Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Buckley, Nathan",22,5,4,26,3,,,1.0,1.0,8.0,9.0,2.0,3.0,1.0,3.0,17.0,8.0,2.0,,2.0,,,
17,"Burns, Scott",15,2,4,19,1,,,2.0,2.0,3.0,7.0,3.0,3.0,1.0,,11.0,8.0,1.0,,3.0,,,
19,"Davis, Nick",17,3,3,20,1,3.0,,1.0,1.0,6.0,2.0,2.0,2.0,,,7.0,13.0,1.0,1.0,2.0,,,
9,"Freeborn, Glenn",8,1,3,11,,,,,,1.0,1.0,4.0,1.0,1.0,,6.0,3.0,1.0,1.0,3.0,,,
43,"Godden, Luke",9,,8,17,,,,,2.0,1.0,,1.0,,2.0,,8.0,7.0,,,4.0,,,
38,"Jacotine, Craig",4,2,4,8,1,1.0,,3.0,,,,,1.0,1.0,,4.0,4.0,,1.0,2.0,,,
40,"King, Clinton",19,4,4,23,,,,3.0,1.0,3.0,10.0,1.0,1.0,2.0,,7.0,18.0,,1.0,,,,
30,"Kinnear, Ben",2,2,2,4,,,,,1.0,,,1.0,,,,2.0,2.0,1.0,,,,,
33,"Lane, Tyson",3,1,,3,,1.0,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,
32,"Licuria, Paul",8,,1,9,1,,,2.0,,2.0,3.0,,2.0,2.0,,4.0,5.0,,,2.0,,,
24,"Lockyer, Tarkyn",6,,1,7,,,,,1.0,1.0,1.0,,,2.0,,4.0,3.0,,,1.0,,,
48,"Michael, Mal",3,,4,7,,,,1.0,3.0,,1.0,,,,,3.0,3.0,,,,,,
1,"Monkhorst, Damian",5,5,9,14,,,34.0,,3.0,5.0,5.0,1.0,3.0,1.0,1.0,12.0,5.0,3.0,,2.0,,,
34,"Oborne, Brad",2,,3,5,,,,1.0,,,1.0,,1.0,,,4.0,1.0,,,,,,
2,"Orchard, Mark",5,,6,11,,,,6.0,1.0,2.0,1.0,1.0,3.0,2.0,,6.0,4.0,,,1.0,,,
6,"Patterson, Stephen",14,2,4,18,4,,,4.0,,5.0,1.0,2.0,5.0,2.0,2.0,11.0,8.0,,1.0,,,,
35,"Prestigiacomo, Simon",12,6,6,18,,,,,4.0,1.0,,1.0,1.0,,,10.0,8.0,2.0,,1.0,1.0,,
23,"Rocca, Anthony",8,6,2,10,3,1.0,3.0,,,2.0,,,,,,4.0,4.0,3.0,4.0,1.0,,,
12,"Schauble, Andrew",2,1,3,5,,,,,,,1.0,1.0,,,,3.0,2.0,,1.0,3.0,,,
44,"Scotland, Heath",6,3,5,11,,,,,3.0,,,2.0,,1.0,,2.0,8.0,,,1.0,1.0,,
20,"Tarrant, Chris",11,5,3,14,,1.0,2.0,2.0,,6.0,2.0,,3.0,,,6.0,8.0,,1.0,3.0,,,
10,"Williams, Paul",12,1,2,14,,1.0,,4.0,4.0,1.0,2.0,,,,,5.0,6.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,49,81,274,14,15.0,39.0,30.0,27.0,48.0,47.0,23.0,29.0,18.0,6.0,137.0,129.0,14.0,11.0,32.0,2.0,,
Opposition,Opposition,183,75,97,280,8,11.0,34.0,33.0,24.0,41.0,36.0,33.0,18.0,29.0,,120.0,160.0,12.0,11.0,25.0,1.0,,
