North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",26y 146d,104 (55-1-48 53.37%),72 (0.69),←,
18,"Atley, Shaun",21y 351d,83 (45-0-38 54.22%),10 (0.12),←,
3,"Bastinac, Ryan",23y 69d,101 (56-0-45 55.45%),58 (0.57),←,
35,"Black, Aaron",23y 274d,44 (26-0-18 59.09%),62 (1.41),←,
50,"Brown, Ben",21y 283d,8 (7-0-1 87.50%),12 (1.50),←,
10,"Cunnington, Ben",23y 61d,96 (51-0-45 53.13%),41 (0.43),←,
1,"Currie, Daniel",25y 196d,4 (3-0-1 75.00%),3 (0.75),←,
15,"Dal Santo, Nick",30y 189d,282 (159-5-118 57.27%),147 (0.52),22 (14-0-8 63.64%),7 (0.32)
43,"Gibson, Sam",28y 95d,57 (34-0-23 59.65%),21 (0.37),←,
17,"Grima, Nathan",29y 25d,83 (45-1-37 54.82%),1 (0.01),←,
6,"Hansen, Lachlan",26y 13d,117 (59-1-57 50.85%),76 (0.65),←,
5,"Jacobs, Ben",22y 233d,45 (16-0-29 35.56%),8 (0.18),19 (11-0-8 57.89%),3 (0.16)
34,"Macmillan, Jamie",22y 341d,62 (35-0-27 56.45%),26 (0.42),←,
41,"Mullett, Aaron",22y 188d,48 (27-0-21 56.25%),25 (0.52),←,
20,"Petrie, Drew",31y 319d,266 (131-3-132 49.81%),350 (1.32),←,
9,"Swallow, Andrew",27y 89d,161 (78-1-82 48.76%),72 (0.45),←,
16,"Thompson, Scott",28y 113d,133 (62-2-69 47.37%),6 (0.05),←,
40,"Turner, Kayne",18y 242d,3 (3-0-0 100.00%),7 (2.33),←,
8,"Wells, Daniel",29y 208d,219 (112-2-105 51.60%),145 (0.66),←,
32,"Wood, Mason",20y 351d,1 (1-0-0 100.00%),3 (3.00),←,
19,"Wright, Sam",24y 46d,81 (42-0-39 51.85%),54 (0.67),←,
7,"Ziebell, Jack",23y 183d,97 (47-0-50 48.45%),54 (0.56),←,
Totals,Totals,25y 33d,2095 (1094-16-985 52.22%),1253 (0.60),,
C,"Scott, Brad",38y 119d,111 (59-0-52 53.15%),,←,
