Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
15,"Banik, Anthony",18y 115d,25 (8-0-17 32.00%),,←,
46,"Campbell, Wayne",18y 231d,3 (2-0-1 66.67%),1 (0.33),←,
16,"Cloke, David",36y 104d,318 (182-2-134 57.55%),314 (0.99),204 (118-2-84 58.33%),263 (1.29)
30,"Free, Tony",21y 319d,56 (18-0-38 32.14%),23 (0.41),←,
25,"Gale, Brendon",22y 298d,29 (9-0-20 31.03%),26 (0.90),←,
24,"Goodwin, Andy",27y 317d,44 (14-0-30 31.82%),9 (0.20),←,
34,"Hogg, Jeff",24y 209d,92 (28-0-64 30.43%),169 (1.84),←,
2,"Keays, Terry",21y 9d,27 (11-0-16 40.74%),26 (0.96),7 (2-0-5 28.57%),15 (2.14)
33,"Knights, Matthew",20y 219d,52 (16-0-36 30.77%),39 (0.75),←,
4,"Lambert, Craig",22y 219d,67 (19-0-48 28.36%),23 (0.34),←,
39,"Mrakov, John",22y 176d,4 (2-0-2 50.00%),,1 (1-0-0 100.00%),
6,"Naish, Chris",19y 227d,11 (3-0-8 27.27%),14 (1.27),←,
35,"Pickering, Michael",27y 163d,123 (42-0-81 34.15%),151 (1.23),←,
32,"Ryan, Des",23y 218d,45 (15-0-30 33.33%),23 (0.51),←,
8,"Ryan, Stephen",20y 310d,27 (8-0-19 29.63%),32 (1.19),←,
17,"Smith, Craig",24y 105d,49 (11-0-38 22.45%),12 (0.24),←,
41,"Turner, Scott",20y 346d,7 (2-0-5 28.57%),,←,
12,"Underwood, Andrew",23y 302d,13 (9-0-4 69.23%),5 (0.38),1 (1-0-0 100.00%),1 (1.00)
3,"Weightman, Dale",31y 221d,237 (110-2-125 46.84%),310 (1.31),←,
20,"Young, Barry",20y 320d,30 (10-0-20 33.33%),19 (0.63),←,
Totals,Totals,23y 185d,1259 (519-4-736 41.22%),1196 (0.95),,
C,"Bartlett, Kevin",44y 67d,73 (22-0-51 30.14%),,←,
