Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Amon, Karl",27y 212d,125 (73-0-52 58.40%),56 (0.45),1 (0-0-1 0.00%),1 (1.00)
36,"Blanck, James",22y 119d,10 (4-0-6 40.00%),,←,
16,"Bramble, Lachlan",24y 334d,20 (5-2-13 30.00%),1 (0.05),←,
22,"Breust, Luke",32y 128d,261 (163-2-96 62.84%),484 (1.85),←,
12,"Day, Will",21y 287d,34 (9-0-25 26.47%),4 (0.12),←,
8,"Frost, Sam",29y 203d,142 (52-2-88 37.32%),9 (0.06),51 (16-2-33 33.33%),1 (0.02)
26,"Greene, Fergus",25y 89d,6 (3-0-3 50.00%),6 (1.00),1 (0-0-1 0.00%),1 (1.00)
15,"Hardwick, Blake",26y 42d,125 (56-2-67 45.60%),8 (0.06),←,
4,"Impey, Jarman",27y 253d,151 (73-0-78 48.34%),58 (0.38),76 (33-0-43 43.42%),24 (0.32)
9,"Jiath, Changkuoth",23y 279d,38 (12-0-26 31.58%),2 (0.05),←,
23,"Koschitzke, Jacob",22y 251d,37 (11-2-24 32.43%),45 (1.22),←,
31,"Macdonald, Connor",20y 65d,21 (7-0-14 33.33%),9 (0.43),←,
28,"Mackenzie, Cam",19y 57d,1 (0-0-1 0.00%),,←,
32,"Maginness, Finn",22y 24d,20 (7-0-13 35.00%),3 (0.15),←,
17,"Meek, Lloyd",24y 331d,16 (9-0-7 56.25%),3 (0.19),1 (0-0-1 0.00%),
13,"Moore, Dylan",23y 227d,53 (17-1-35 33.02%),57 (1.08),←,
11,"Nash, Conor",24y 234d,51 (22-1-28 44.12%),15 (0.29),←,
3,"Newcombe, Jai",21y 229d,30 (11-2-17 40.00%),9 (0.30),←,
7,"Reeves, Ned",24y 139d,18 (7-1-10 41.67%),8 (0.44),←,
6,"Sicily, James",28y 72d,116 (58-1-57 50.43%),59 (0.51),←,
25,"Ward, Josh",19y 214d,15 (7-0-8 46.67%),2 (0.13),←,
20,"Wingard, Chad",29y 233d,205 (98-2-105 48.29%),292 (1.42),58 (22-1-35 38.79%),60 (1.03)
5,"Worpel, James",24y 54d,80 (32-2-46 41.25%),29 (0.36),←,
Totals,Totals,24y 225d,1575 (736-20-819 46.73%),1159 (0.74),,
C,"Mitchell, Sam",40y 158d,23 (8-0-15 34.78%),,←,
