Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Alvin, Tom",29y 56d,144 (84-1-59 58.68%),51 (0.35),←,
17,"Arceri, Mark",26y 234d,78 (36-0-42 46.15%),114 (1.46),8 (3-0-5 37.50%),12 (1.50)
16,"Bond, Chris",22y 141d,10 (4-0-6 40.00%),4 (0.40),←,
21,"Bradley, Craig",27y 236d,125 (76-1-48 61.20%),91 (0.73),←,
20,"Brown, Fraser",20y 302d,17 (4-0-13 23.53%),4 (0.24),←,
35,"Dean, Peter",26y 99d,117 (74-1-42 63.68%),15 (0.13),←,
12,"Gleeson, Adrian",24y 47d,96 (59-1-36 61.98%),97 (1.01),←,
13,"Hanna, Mil",25y 72d,76 (39-1-36 51.97%),37 (0.49),←,
11,"Hawker, Glenn",30y 91d,223 (139-2-82 62.78%),195 (0.87),23 (12-1-10 54.35%),23 (1.00)
10,"James, Michael",19y 168d,4 (2-0-2 50.00%),,←,
28,"Kernahan, David",25y 340d,37 (18-0-19 48.65%),8 (0.22),←,
4,"Kernahan, Stephen",27y 288d,127 (77-1-49 61.02%),341 (2.69),←,
44,"Madden, Justin",30y 16d,215 (133-1-81 62.09%),144 (0.67),170 (103-1-66 60.88%),124 (0.73)
23,"Meldrum, Paul",30y 276d,150 (96-1-53 64.33%),138 (0.92),←,
29,"Minton-Connell, Simon",22y 51d,14 (7-0-7 50.00%),41 (2.93),←,
27,"OSullivan, Luke",23y 80d,21 (9-0-12 42.86%),14 (0.67),←,
19,"Phillips, Andrew",21y 140d,31 (15-1-15 50.00%),23 (0.74),←,
14,"Sexton, Michael",20y 103d,7 (3-0-4 42.86%),1 (0.14),←,
45,"Tarczon, Darren",20y 108d,2 (1-0-1 50.00%),,←,
15,"Verbeek, Simon",24y 79d,29 (14-1-14 50.00%),32 (1.10),←,
Totals,Totals,24y 329d,1523 (890-12-621 58.44%),1350 (0.89),,
C,"Parkin, David",48y 277d,294 (171-1-122 58.33%),,131 (84-1-46 64.50%),
