Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bennell, Harley",9,2,5,14,,1.0,,1.0,2.0,1.0,1.0,4.0,,1.0,,5.0,8.0,,,1.0,1.0,,87.0
36,"Broughton, Greg",5,2,8,13,,,,7.0,3.0,,1.0,2.0,,2.0,,6.0,4.0,1.0,,3.0,,,90.0
27,"Cameron, Clay",3,2,3,6,,,,7.0,2.0,,,1.0,2.0,1.0,,5.0,1.0,1.0,,8.0,,,92.0
12,"Day, Sam",9,4,6,15,1,,7.0,1.0,4.0,3.0,1.0,3.0,1.0,,,11.0,3.0,2.0,1.0,3.0,,,92.0
23 ↓,"Dixon, Charlie",1,,1,2,,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,23.0
33,"Hall, Aaron",12,1,4,16,1,,,10.0,4.0,5.0,3.0,2.0,2.0,2.0,,9.0,8.0,,,1.0,,,89.0
5,"Harbrow, Jarrod",10,1,1,11,,,,4.0,5.0,1.0,,1.0,,,,3.0,6.0,,,7.0,3.0,,95.0
39 ↑,"Herbert, Louis",3,1,,3,,,,5.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,61.0
40,"Lemmens, Sean",12,,6,18,,,,6.0,3.0,3.0,1.0,5.0,1.0,1.0,,9.0,9.0,,,4.0,,,86.0
37,"Lonergan, Jesse",4,,11,15,,,,4.0,1.0,1.0,3.0,3.0,,,,11.0,4.0,,,1.0,,,81.0
19,"Lynch, Tom",8,4,6,14,,2.0,2.0,3.0,1.0,2.0,1.0,5.0,2.0,4.0,,10.0,4.0,2.0,3.0,1.0,,2.0,95.0
4,"Martin, Jack",7,,5,12,1,,,3.0,,3.0,2.0,4.0,1.0,2.0,,7.0,5.0,,,2.0,1.0,1.0,78.0
17,"May, Steven",7,,2,9,,,2.0,1.0,8.0,,,2.0,1.0,1.0,,4.0,3.0,,,11.0,,,97.0
1,"OMeara, Jaeger",9,,3,12,,,1.0,13.0,2.0,4.0,3.0,3.0,1.0,2.0,,8.0,5.0,,,1.0,,,79.0
10,"Prestia, Dion",9,2,13,22,,,,6.0,2.0,2.0,3.0,3.0,1.0,,,8.0,13.0,,1.0,7.0,,,79.0
8,"Russell, Luke",7,2,5,12,,1.0,,2.0,,2.0,,1.0,,1.0,,1.0,9.0,,,,,1.0,87.0
6,"Sexton, Alex",8,1,2,10,3,1.0,,4.0,2.0,2.0,,3.0,,,,3.0,8.0,,,2.0,,,89.0
26,"Shaw, Matt",7,5,9,16,1,,,3.0,1.0,3.0,3.0,1.0,1.0,,,10.0,7.0,2.0,,,,,96.0
2,"Smith, Zac",2,,1,3,,,16.0,2.0,1.0,,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,,34.0
25,"Stanley, Danny",15,3,8,23,1,1.0,,9.0,,4.0,2.0,4.0,,2.0,,14.0,9.0,3.0,2.0,1.0,,,92.0
24,"Swallow, David",12,2,5,17,,,1.0,9.0,3.0,2.0,4.0,5.0,1.0,4.0,,9.0,6.0,,,2.0,,,82.0
16,"Thompson, Rory",2,1,7,9,,,11.0,3.0,1.0,1.0,3.0,2.0,,,,7.0,2.0,,,8.0,,,96.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,161,33,111,272,8,8.0,40.0,103.0,45.0,40.0,34.0,57.0,16.0,24.0,,143.0,116.0,11.0,7.0,64.0,5.0,5.0,
Opposition,Opposition,232,80,167,399,16,14.0,46.0,83.0,31.0,70.0,55.0,37.0,24.0,16.0,6.0,165.0,227.0,5.0,8.0,76.0,5.0,12.0,
