North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",13,2,3,16,3,4.0,,,,,,,,1.0,,,,,,,,,
44,"Brayshaw, Mark",3,1,2,5,,,,4.0,,,,,1.0,1.0,,,,,,,,,
22,"Bryce, Paul",9,6,6,15,,,,1.0,,,,,4.0,2.0,3.0,,,,,,,,
18,"Carey, Wayne",16,8,6,22,7,3.0,,,,,,,1.0,,2.0,,,,,,,,
30,"Chandler, Jeff",18,,12,30,,1.0,1.0,2.0,,,,,4.0,2.0,,,,,,,,,
27,"Crocker, Darren",12,3,4,16,,1.0,,1.0,,,,,2.0,2.0,,,,,,,,,
6,"Fairley, Ian",13,7,4,17,,,,1.0,,,,,,,,,,,,,,,
31,"Gallagher, Michael",5,1,4,9,,,16.0,,,,,,1.0,1.0,,,,,,,,,
29,"German, Peter",13,2,10,23,,1.0,,3.0,,,,,1.0,,,,,,,,,,
34,"Hepburn, Mark",8,4,1,9,1,1.0,10.0,1.0,,,,,2.0,1.0,,,,,,,,,
9,"Larkin, Matthew",17,3,12,29,3,1.0,,2.0,,,,,1.0,1.0,1.0,,,,,,,,
35,"Longmire, John",7,4,8,15,,2.0,,,,,,,1.0,2.0,,,,,,,,,
16,"McCarthy, John",10,7,5,15,2,3.0,,1.0,,,,,,2.0,,,,,,,,,
36,"Romero, Jose",8,1,10,18,1,,,2.0,,,,,,,,,,,,,,,
2,"Schwass, Wayne",6,,7,13,,,1.0,3.0,,,,,,1.0,,,,,,,,,
24,"Sholl, Craig",16,4,5,21,,2.0,,4.0,,,,,3.0,,,,,,,,,,
15,"Smith, Ross",6,,,6,,,1.0,3.0,,,,,,,,,,,,,,,
32,"Smith, Shaun",1,2,4,5,,,,2.0,,,,,,1.0,,,,,,,,,
46,"Stevens, Anthony",14,2,3,17,,1.0,,4.0,,,,,,1.0,,,,,,,,,
13,"Tudor, Leigh",9,1,1,10,1,1.0,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,58,107,311,18,23.0,29.0,34.0,,,,,21.0,18.0,6.0,,,,,,,,
Opposition,Opposition,158,45,96,254,5,11.0,30.0,17.0,,,,,18.0,21.0,,,,,,,,,
