Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
12,"Bedford, Toby",22y 36d,15 (11-0-4 73.33%),8 (0.53),←,
17,"Bowey, Jake",19y 293d,22 (19-0-3 86.36%),2 (0.09),←,
10,"Brayshaw, Angus",26y 174d,134 (74-1-59 55.60%),46 (0.34),←,
50,"Brown, Ben",29y 224d,155 (86-1-68 55.81%),332 (2.14),25 (20-1-4 82.00%),45 (1.80)
38,"Brown, Mitch",31y 308d,79 (39-0-40 49.37%),74 (0.94),9 (5-0-4 55.56%),6 (0.67)
31,"Fritsch, Bayley",25y 208d,100 (60-1-39 60.50%),151 (1.51),←,
4,"Harmes, James",26y 270d,135 (73-0-62 54.07%),76 (0.56),←,
14,"Hibberd, Michael",32y 180d,176 (89-2-85 51.14%),14 (0.08),92 (49-1-42 53.80%),3 (0.03)
23,"Jordon, James",21y 194d,40 (32-1-7 81.25%),12 (0.30),←,
15,"Langdon, Ed",26y 151d,123 (65-1-57 53.25%),55 (0.45),55 (40-1-14 73.64%),22 (0.40)
8,"Lever, Jake",26y 119d,128 (83-1-44 65.23%),3 (0.02),72 (45-1-26 63.19%),
1,"May, Steven",30y 173d,184 (79-2-103 43.48%),23 (0.13),61 (41-1-19 68.03%),2 (0.03)
30,"Neal-Bullen, Alex",26y 174d,119 (70-1-48 59.24%),82 (0.69),←,
13,"Oliver, Clayton",24y 345d,139 (81-1-57 58.63%),42 (0.30),←,
5,"Petracca, Christian",26y 179d,142 (80-1-61 56.69%),135 (0.95),←,
35,"Petty, Harry",22y 232d,40 (23-1-16 58.75%),6 (0.15),←,
36,"Pickett, Kysaiah",21y 30d,53 (38-1-14 72.64%),66 (1.25),←,
3,"Salem, Christian",26y 352d,135 (69-1-65 51.48%),24 (0.18),←,
9,"Spargo, Charlie",22y 219d,74 (52-1-21 70.95%),48 (0.65),←,
32,"Sparrow, Tom",22y 32d,42 (30-1-11 72.62%),14 (0.33),←,
20,"Tomlinson, Adam",28y 326d,166 (80-3-83 49.10%),35 (0.21),26 (19-0-7 73.08%),
7,"Viney, Jack",28y 80d,163 (70-1-92 43.25%),47 (0.29),←,
26,"Weideman, Sam",25y 6d,57 (33-0-24 57.89%),58 (1.02),←,
Totals,Totals,25y 314d,2421 (1336-22-1063 55.18%),1353 (0.56),,
C,"Goodwin, Simon",45y 188d,126 (73-1-52 58.33%),,125 (73-1-51 58.80%),
