Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",7,6,5,12,2,,,1.0,,4.0,1.0,3.0,,1.0,,2.0,10.0,,1.0,2.0,,,84.0
15,"Anderson, Noah",12,5,2,14,,,,1.0,,4.0,3.0,3.0,,1.0,,6.0,7.0,1.0,1.0,,,2.0,68.0
10,"Ballard, Charlie",8,6,3,11,,,,2.0,1.0,1.0,1.0,2.0,,1.0,,4.0,7.0,2.0,,4.0,,,96.0
3,"Bowes, Jack",12,5,6,18,,,,1.0,2.0,5.0,1.0,5.0,,3.0,,8.0,10.0,2.0,,1.0,,1.0,77.0
35,"Budarick, Connor",7,1,1,8,,,,,3.0,1.0,1.0,,1.0,,,3.0,5.0,,,3.0,,,80.0
25,"Collins, Sam",6,6,1,7,,,,1.0,3.0,,,1.0,,,,3.0,4.0,2.0,,8.0,,,100.0
12,"Day, Sam",2,2,5,7,1,1.0,4.0,1.0,,,,1.0,,,,4.0,3.0,,2.0,3.0,,1.0,68.0
4,"Ellis, Brandon",13,7,7,20,,,,2.0,1.0,3.0,2.0,2.0,1.0,,,5.0,14.0,1.0,,,2.0,,86.0
21,"Greenwood, Hugh",3,,4,7,,,,8.0,1.0,2.0,2.0,,,,,5.0,2.0,,,1.0,,,76.0
1,"Hanley, Pearce",7,2,3,10,,,,1.0,1.0,1.0,1.0,3.0,,2.0,,1.0,11.0,,,,1.0,,75.0
5,"Harbrow, Jarrod",12,8,2,14,,,,1.0,3.0,2.0,,,,,,4.0,10.0,1.0,,,,,85.0
39,"Holman, Nick",4,4,8,12,,,,3.0,1.0,,1.0,2.0,,2.0,,4.0,8.0,,1.0,1.0,,,89.0
34,"King, Ben",5,3,5,10,2,1.0,,,,1.0,,3.0,,1.0,,4.0,5.0,,2.0,2.0,,,87.0
13,"Lukosius, Jack",14,5,2,16,1,,,,1.0,3.0,1.0,2.0,1.0,,,6.0,9.0,,,3.0,,,88.0
44,"Macpherson, Darcy",10,4,3,13,,,,3.0,,4.0,1.0,5.0,1.0,,,6.0,8.0,,,,,1.0,82.0
11,"Miller, Touk",12,2,8,20,,,,6.0,2.0,4.0,7.0,4.0,5.0,2.0,,13.0,8.0,,,1.0,,1.0,76.0
27,"Powell, Wil",7,3,10,17,,,,,1.0,2.0,1.0,3.0,,,,4.0,13.0,,,1.0,,,66.0
18,"Rowell, Matt",10,1,10,20,2,,,5.0,2.0,3.0,7.0,6.0,2.0,3.0,3.0,12.0,8.0,,,1.0,,,74.0
6,"Sexton, Alex",6,1,3,9,2,,,1.0,,2.0,,2.0,1.0,1.0,,4.0,6.0,,,2.0,,1.0,88.0
24,"Swallow, David",7,3,7,14,,1.0,,4.0,,4.0,2.0,3.0,,3.0,,7.0,7.0,,1.0,,,,86.0
14,"Weller, Lachie",8,2,7,15,,,,4.0,,3.0,2.0,3.0,1.0,,,7.0,7.0,,,,,,84.0
28,"Witts, Jarrod",8,5,4,12,,,38.0,2.0,,1.0,3.0,2.0,1.0,,2.0,7.0,4.0,2.0,1.0,5.0,,1.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,180,81,106,286,10,4.0,42.0,47.0,22.0,50.0,37.0,55.0,14.0,20.0,5.0,119.0,166.0,11.0,9.0,38.0,3.0,8.0,
Opposition,Opposition,163,81,103,266,8,3.0,18.0,51.0,40.0,31.0,22.0,48.0,20.0,14.0,1.0,111.0,149.0,15.0,8.0,29.0,1.0,3.0,
