Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",28y 83d,228 (128-2-98 56.58%),298 (1.31),36 (4-0-32 11.11%),36 (1.00)
11,"Bennell, Harley",19y 308d,32 (3-0-29 9.38%),38 (1.19),←,
3,"Brennan, Jared",28y 8d,156 (59-3-94 38.78%),93 (0.60),37 (4-0-33 10.81%),18 (0.49)
30,"Brown, Campbell",28y 343d,188 (77-1-110 41.22%),78 (0.41),29 (2-0-27 6.90%),14 (0.48)
28,"Caddy, Josh",19y 312d,20 (1-0-19 5.00%),13 (0.65),←,
12,"Day, Sam",19y 334d,22 (2-0-20 9.09%),12 (0.55),←,
23,"Dixon, Charlie",21y 317d,19 (3-0-16 15.79%),9 (0.47),←,
5,"Harbrow, Jarrod",24y 18d,101 (44-1-56 44.06%),26 (0.26),31 (4-0-27 12.90%),5 (0.16)
29,"Hine, Taylor",20y 194d,5 (0-0-5 0.00%),1 (0.20),←,
7,"Hunt, Karmichael",25y 262d,34 (3-0-31 8.82%),4 (0.12),←,
19,"Lynch, Tom",19y 279d,26 (2-0-24 7.69%),21 (0.81),←,
32,"Matera, Brandon",20y 147d,25 (3-0-22 12.00%),23 (0.92),←,
18,"McKenzie, Trent",20y 124d,36 (4-0-32 11.11%),16 (0.44),←,
43,"Patrick, Liam",24y 154d,10 (2-0-8 20.00%),4 (0.40),←,
41,"Prestia, Dion",19y 298d,31 (2-0-29 6.45%),3 (0.10),←,
35,"Rischitelli, Michael",26y 210d,146 (53-3-90 37.33%),63 (0.43),35 (4-0-31 11.43%),16 (0.46)
8,"Russell, Luke",20y 194d,25 (1-0-24 4.00%),11 (0.44),←,
26,"Shaw, Matt",20y 182d,30 (3-0-27 10.00%),11 (0.37),←,
2,"Smith, Zac",22y 165d,36 (4-0-32 11.11%),19 (0.53),←,
24,"Swallow, David",19y 260d,32 (4-0-28 12.50%),19 (0.59),←,
14,"Warnock, Matthew",28y 124d,73 (12-1-60 17.12%),1 (0.01),18 (1-0-17 5.56%),
4,"Weller, Maverick",20y 174d,24 (2-0-22 8.33%),2 (0.08),←,
Totals,Totals,22y 271d,1299 (412-11-876 31.72%),765 (0.59),,
C,"McKenna, Guy",43y 86d,40 (4-0-36 10.00%),,←,
