Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",5,1,4,9,,,,1.0,5.0,,1.0,,1.0,,,,,,,,,,
26,"Bickley, Mark",12,3,6,18,1,,,5.0,3.0,2.0,2.0,,1.0,1.0,,,,,,,,,
44,"Caven, Peter",9,6,4,13,1,,,,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,
14,"Connell, Matthew",2,,,2,,,,,,2.0,,,,,,,,,,,,,
9,"Edwards, Tyson",4,,1,5,,,,,2.0,,1.0,,,,,,,,,,,,
13,"Ellen, Shane",10,4,6,16,,,,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,
36,"Goodwin, Simon",1,,2,3,,,,3.0,,,1.0,,,,,,,,,,,,
34,"Hart, Ben",5,4,,5,1,1.0,1.0,,,2.0,,,1.0,1.0,,,,,,,,,
3,"Jarman, Darren",7,2,5,12,,1.0,,2.0,,2.0,2.0,1.0,1.0,5.0,,,,,,,,,
5,"Koster, Kym",15,7,5,20,1,1.0,,2.0,1.0,6.0,1.0,1.0,,2.0,3.0,,,,,,,,
23,"McLeod, Andrew",7,4,4,11,1,,,4.0,3.0,,,1.0,1.0,1.0,,,,,,,,,
21,"Ormond-Allen, Trent",7,2,,7,,,,,2.0,1.0,1.0,,,,,,,,,,,,
4,"Picioane, Lance",6,1,,6,1,,,,,3.0,,,,1.0,,,,,,,,,
15,"Pittman, David",2,2,2,4,,,12.0,,,1.0,,,1.0,,,,,,,,,,
52,"Rehn, Shaun",10,6,5,15,,,13.0,2.0,2.0,4.0,2.0,,2.0,1.0,,,,,,,,,
32,"Ricciuto, Mark",12,5,7,19,1,,,1.0,3.0,1.0,2.0,,,,,,,,,,,,
42,"Rintoul, Chad",8,2,1,9,,2.0,,,,4.0,,,,1.0,,,,,,,,,
24,"Sampson, Clay",6,2,6,12,1,,,,,3.0,,1.0,1.0,,,,,,,,,,
7,"Smart, Nigel",8,2,5,13,,1.0,,2.0,,3.0,1.0,1.0,1.0,2.0,,,,,,,,,
19,"Stevens, Mark",7,2,2,9,1,1.0,,3.0,,1.0,,1.0,,4.0,,,,,,,,,
29,"Thiessen, James",3,1,,3,,1.0,,,,,,,,,,,,,,,,,
12,"Tregenza, Simon",17,2,6,23,,,1.0,2.0,1.0,6.0,2.0,,3.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,163,58,71,234,9,9.0,27.0,28.0,30.0,45.0,18.0,9.0,15.0,21.0,4.0,,,,,,,,
Opposition,Opposition,190,64,114,304,10,13.0,29.0,34.0,31.0,48.0,37.0,9.0,20.0,13.0,2.0,,,,,,,,
