Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
13,"Boyd, Tom",19y 9d,9 (3-0-6 33.33%),8 (0.89),←,
14,"Bugg, Tomas",21y 148d,49 (9-0-40 18.37%),13 (0.27),←,
21,"Buntine, Matt",20y 316d,16 (3-0-13 18.75%),,←,
1,"Davis, Phil",24y 1d,64 (19-0-45 29.69%),6 (0.09),46 (8-0-38 17.39%),5 (0.11)
4,"Greene, Toby",20y 340d,53 (7-0-46 13.21%),19 (0.36),←,
2,"Hampton, Curtly",21y 174d,46 (5-0-41 10.87%),10 (0.22),←,
33,"Hoskin-Elliott, Will",20y 363d,39 (6-0-33 15.38%),38 (0.97),←,
32,"Hunt, Josh",32y 170d,212 (139-1-72 65.80%),33 (0.16),14 (5-0-9 35.71%),4 (0.29)
22,"Kelly, Josh",19y 200d,18 (5-0-13 27.78%),13 (0.72),←,
25,"McCarthy, Cam",19y 152d,1 (1-0-0 100.00%),1 (1.00),←,
41,"Mumford, Shane",28y 57d,117 (75-2-40 64.96%),43 (0.37),17 (6-0-11 35.29%),4 (0.24)
7,"Palmer, Rhys",25y 199d,96 (27-0-69 28.13%),64 (0.67),43 (6-0-37 13.95%),41 (0.95)
30,"Plowman, Lachie",19y 354d,18 (3-0-15 16.67%),1 (0.06),←,
23,"Shaw, Heath",28y 277d,191 (116-2-73 61.26%),37 (0.19),18 (6-0-12 33.33%),
5,"Shiel, Dylan",21y 175d,50 (7-0-43 14.00%),25 (0.50),←,
10,"Smith, Devon",21y 103d,59 (9-0-50 15.25%),52 (0.88),←,
36,"Stewart, James",20y 180d,4 (2-0-2 50.00%),3 (0.75),←,
28,"Sumner, Liam",21y 15d,12 (2-0-10 16.67%),9 (0.75),←,
20,"Tomlinson, Adam",21y 21d,45 (5-0-40 11.11%),15 (0.33),←,
17,"Treloar, Adam",21y 175d,58 (9-0-49 15.52%),34 (0.59),←,
29,"Williams, Zac",19y 345d,19 (2-0-17 10.53%),4 (0.21),←,
16,"Wilson, Nathan",21y 236d,19 (4-0-15 21.05%),7 (0.37),←,
Totals,Totals,22y 116d,1195 (458-5-732 38.33%),435 (0.36),,
C,"Cameron, Leon",41y 363d,22 (6-0-16 27.27%),,←,
