Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvin, Tom",12,2.0,6,18,,,,1.0,,,,,5.0,1.0,,,,,,,,,
37,"Bassett, Adrian",6,1.0,8,14,,,,1.0,,,,,3.0,,,,,,,,,,
8,"Blackwell, Wayne",17,7.0,9,26,,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
21,"Bradley, Craig",6,,8,14,,,,3.0,,,,,2.0,2.0,,,,,,,,,
5,"Da Rui, Steven",10,1.0,9,19,,,,1.0,,,,,1.0,,,,,,,,,,
35,"Dean, Peter",9,4.0,13,22,,,1.0,2.0,,,,,2.0,,,,,,,,,,
6,"Dorotich, Jon",5,2.0,2,7,,,6.0,,,,,,2.0,3.0,,,,,,,,,
24,"Dunlop, Jamie",10,5.0,6,16,1.0,,10.0,,,,,,1.0,3.0,,,,,,,,,
32,"Glascott, David",4,3.0,8,12,,,,1.0,,,,,,4.0,,,,,,,,,
12,"Gleeson, Adrian",11,,11,22,,3.0,,1.0,,,,,,1.0,,,,,,,,,
13,"Hanna, Mil",17,5.0,9,26,,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
11,"Hawker, Glenn",13,4.0,5,18,3.0,1.0,,4.0,,,,,1.0,3.0,,,,,,,,,
28,"Kernahan, David",5,,9,14,,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
4,"Kernahan, Stephen",7,4.0,2,9,1.0,3.0,6.0,1.0,,,,,1.0,,,,,,,,,,
33,"Majerczak, Mark",9,1.0,2,11,2.0,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
47,"McKinnon, Andrew",5,1.0,3,8,1.0,,,,,,,,,1.0,,,,,,,,,
23,"Meldrum, Paul",13,5.0,7,20,,2.0,,1.0,,,,,,,,,,,,,,,
26,"Rhys-Jones, David",6,3.0,3,9,1.0,1.0,,,,,,,2.0,3.0,,,,,,,,,
14,"Sexton, Michael",8,5.0,7,15,1.0,1.0,,1.0,,,,,1.0,4.0,,,,,,,,,
1,"Silvagni, Stephen",10,2.0,6,16,,,,4.0,,,,,3.0,1.0,,,,,,,,,
Totals,Totals,183,55.0,133,316,10.0,16.0,23.0,28.0,,,,,31.0,30.0,,,,,,,,,
Opposition,Opposition,187,46.0,101,288,15.0,13.0,11.0,24.0,,,,,29.0,30.0,6.0,,,,,,,,
