Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",12,2,8,20,,,,4.0,2.0,2.0,3.0,4.0,,2.0,,7.0,14.0,,,1.0,,,84.0
50,"Brown, Ben",4,3,3,7,1,,1.0,,,1.0,,2.0,,1.0,,5.0,3.0,2.0,1.0,,,,73.0
31,"Fritsch, Bayley",9,6,4,13,3,1.0,,4.0,,2.0,,2.0,1.0,1.0,,5.0,8.0,1.0,3.0,,,,86.0
11,"Gawn, Max",14,5,5,19,1,,30.0,2.0,,3.0,3.0,3.0,3.0,2.0,,14.0,3.0,3.0,1.0,4.0,,,91.0
4,"Harmes, James",15,6,8,23,,,,3.0,3.0,6.0,2.0,4.0,2.0,1.0,,10.0,16.0,1.0,,2.0,,,74.0
14,"Hibberd, Michael",4,1,7,11,,,,2.0,3.0,,,1.0,,,,6.0,4.0,,,4.0,,,87.0
29,"Hunt, Jayden",12,6,3,15,,,,,3.0,3.0,,2.0,,,,3.0,12.0,,,3.0,,,79.0
6,"Jackson, Luke",2,1,5,7,,,13.0,7.0,1.0,1.0,1.0,3.0,,,,8.0,,1.0,,3.0,,,65.0
15,"Langdon, Ed",14,5,7,21,,,,2.0,3.0,4.0,1.0,4.0,1.0,,,8.0,14.0,,,1.0,,1.0,100.0
8,"Lever, Jake",5,4,3,8,,,,,1.0,2.0,,4.0,,2.0,,4.0,5.0,1.0,,6.0,,,90.0
1,"May, Steven",21,7,2,23,,,,2.0,11.0,2.0,,4.0,3.0,1.0,,12.0,6.0,5.0,,8.0,1.0,,96.0
18,"Melksham, Jake",3,2,2,5,,2.0,,3.0,,1.0,,3.0,1.0,1.0,,3.0,3.0,,2.0,1.0,,1.0,85.0
30,"Neal-Bullen, Alex",8,1,6,14,,2.0,,4.0,1.0,5.0,1.0,1.0,2.0,1.0,,8.0,9.0,,,1.0,,1.0,77.0
13,"Oliver, Clayton",14,4,15,29,2,,,8.0,2.0,4.0,8.0,6.0,4.0,2.0,,19.0,10.0,,,3.0,,2.0,86.0
5,"Petracca, Christian",15,1,9,24,,1.0,,2.0,3.0,7.0,4.0,2.0,2.0,,,14.0,10.0,,,1.0,,,89.0
35,"Petty, Harry",7,4,6,13,,,,5.0,1.0,,,,,,,6.0,6.0,2.0,,7.0,,,95.0
36,"Pickett, Kysaiah",3,2,1,4,1,1.0,,1.0,,,1.0,3.0,,1.0,,2.0,1.0,1.0,2.0,1.0,,,74.0
24,"Rivers, Trent",7,5,6,13,,,,3.0,,1.0,,2.0,,,,4.0,10.0,,,3.0,,,69.0
3,"Salem, Christian",6,3,6,12,,,,4.0,1.0,3.0,,2.0,,1.0,,5.0,7.0,,,4.0,,,84.0
44,"Smith, Joel",,,,,,,,,,,,,,,,,,,,,,,
9,"Spargo, Charlie",10,3,3,13,1,,,3.0,,2.0,1.0,,3.0,,,5.0,8.0,,1.0,1.0,1.0,1.0,70.0
32,"Sparrow, Tom",9,5,5,14,1,1.0,,5.0,1.0,4.0,2.0,3.0,,2.0,,4.0,9.0,,1.0,,,,71.0
7,"Viney, Jack",7,1,16,23,,,,6.0,,3.0,7.0,3.0,1.0,,,15.0,10.0,,,1.0,,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,77,130,331,10,9.0,44.0,70.0,36.0,56.0,34.0,58.0,23.0,18.0,,167.0,168.0,17.0,11.0,55.0,2.0,6.0,
Opposition,Opposition,214,79,107,321,14,7.0,28.0,84.0,46.0,49.0,39.0,65.0,18.0,23.0,,142.0,177.0,6.0,7.0,68.0,4.0,6.0,
