Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
19,"Armstrong, Tony",23y 208d,26 (15-0-11 57.69%),2 (0.08),12 (9-0-3 75.00%),2 (0.17)
14,"Bird, Craig",24y 94d,90 (53-1-36 59.44%),37 (0.41),←,
24,"Bolton, Jude",33y 41d,306 (172-4-130 56.86%),177 (0.58),←,
13,"Everitt, Andrejs",24y 43d,62 (40-2-20 66.13%),28 (0.45),26 (18-1-7 71.15%),20 (0.77)
37,"Goodes, Adam",33y 107d,324 (181-4-139 56.48%),396 (1.22),←,
39,"Grundy, Heath",26y 327d,119 (70-1-48 59.24%),21 (0.18),←,
4,"Hannebery, Dan",22y 60d,82 (51-1-30 62.80%),31 (0.38),←,
15,"Jack, Kieren",25y 301d,119 (67-2-50 57.14%),83 (0.70),←,
32,"Jetta, Lewis",23y 356d,70 (45-1-24 65.00%),63 (0.90),←,
12,"Kennedy, Josh",24y 309d,91 (55-1-35 60.99%),58 (0.64),78 (50-1-27 64.74%),54 (0.69)
9,"Malceski, Nick",28y 253d,131 (85-1-45 65.27%),56 (0.43),←,
29,"Mattner, Martin",30y 262d,220 (129-2-89 59.09%),40 (0.18),122 (69-2-51 57.38%),26 (0.21)
21,"McGlynn, Ben",27y 262d,109 (64-1-44 59.17%),120 (1.10),65 (41-1-23 63.85%),92 (1.42)
3,"McVeigh, Jarrad",28y 18d,199 (118-3-78 60.05%),152 (0.76),←,
41,"Mumford, Shane",26y 294d,83 (58-1-24 70.48%),32 (0.39),62 (41-1-20 66.94%),29 (0.47)
5,"OKeefe, Ryan",32y 91d,262 (151-3-108 58.21%),251 (0.96),←,
26,"Parker, Luke",20y 182d,37 (24-0-13 64.86%),19 (0.51),←,
38,"Pyke, Mike",29y 32d,51 (31-0-20 60.78%),18 (0.35),←,
43,"Rampe, Dane",22y 327d,3 (2-0-1 66.67%),,←,
20,"Reid, Sam",21y 119d,51 (35-1-15 69.61%),57 (1.12),←,
25,"Richards, Ted",30y 104d,186 (109-3-74 59.41%),32 (0.17),153 (90-3-60 59.80%),13 (0.08)
40,"Smith, Nick",24y 317d,79 (46-1-32 58.86%),8 (0.10),←,
Totals,Totals,26y 220d,2700 (1601-33-1066 59.30%),1681 (0.62),,
C,"Longmire, John",42y 115d,54 (36-1-17 67.59%),,←,
