Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
43,"Barlow, Ed",15,9,7,22,2,,,3.0,,7.0,2.0,1.0,,,,12.0,18.0,,1.0,1.0,2.0,,89.0
5,"Boyd, Matthew",24,5,15,39,,,,5.0,4.0,3.0,9.0,4.0,2.0,1.0,3.0,14.0,25.0,,,,,1.0,87.0
17,"Cooney, Adam",14,6,9,23,3,1.0,,4.0,,7.0,3.0,1.0,1.0,,,10.0,13.0,,1.0,,1.0,1.0,85.0
4,"Cross, Daniel",11,7,18,29,,,2.0,8.0,2.0,,4.0,5.0,,1.0,,11.0,17.0,,,,,,88.0
40,"Dahlhaus, Luke",5,1,14,19,,,,5.0,,3.0,2.0,1.0,2.0,,,13.0,6.0,,1.0,2.0,,2.0,82.0
13,"Giansiracusa, Daniel",11,7,10,21,3,,,7.0,1.0,,,2.0,1.0,2.0,,4.0,18.0,,4.0,,,2.0,88.0
9,"Gilbee, Lindsay",12,2,8,20,,,,1.0,1.0,3.0,,3.0,,,,5.0,12.0,,,3.0,1.0,,84.0
16,"Griffen, Ryan",20,4,8,28,3,2.0,,5.0,4.0,7.0,7.0,3.0,1.0,1.0,1.0,13.0,11.0,1.0,1.0,1.0,1.0,1.0,81.0
28 ↓,"Hall, Barry",5,4,4,9,2,,,1.0,1.0,,,3.0,,1.0,,5.0,4.0,1.0,2.0,1.0,,,61.0
7,"Higgins, Shaun",9,1,12,21,,1.0,,2.0,2.0,1.0,1.0,3.0,,2.0,,7.0,14.0,,,3.0,,1.0,82.0
30 ↑,"Howard, Christian",1,,3,4,,,,,,,2.0,1.0,,1.0,,3.0,1.0,,,,,,27.0
15,"Hudson, Ben",2,2,7,9,,,33.0,1.0,1.0,,1.0,,1.0,,,5.0,4.0,1.0,,1.0,,,78.0
19,"Jones, Liam",8,6,2,10,1,,2.0,2.0,,5.0,,3.0,2.0,1.0,,4.0,7.0,1.0,2.0,,,1.0,92.0
27,"Minson, Will",6,3,2,8,1,,13.0,2.0,2.0,,3.0,1.0,2.0,1.0,,5.0,3.0,1.0,2.0,,,1.0,80.0
38,"Morris, Dale",9,8,4,13,,,,3.0,3.0,,,,1.0,,,7.0,7.0,2.0,,9.0,1.0,,98.0
2,"Murphy, Robert",15,5,9,24,,,,2.0,5.0,,,1.0,,,,4.0,17.0,,,3.0,2.0,,82.0
42,"Picken, Liam",9,6,7,16,,1.0,,13.0,2.0,4.0,,6.0,1.0,6.0,,5.0,10.0,,,,,,93.0
24,"Schofield, Jayden",7,3,7,14,,,,,3.0,1.0,,,1.0,,,3.0,9.0,,,,1.0,,78.0
10,"Sherman, Justin",9,3,7,16,1,,,4.0,,3.0,,1.0,,,,1.0,14.0,,,1.0,1.0,3.0,86.0
14,"Ward, Callan",8,3,16,24,1,,,3.0,,2.0,2.0,,3.0,,,10.0,14.0,,,1.0,,,81.0
12,"Williams, Tom",3,3,6,9,,,,2.0,1.0,,1.0,2.0,,2.0,,4.0,5.0,,,6.0,,,95.0
29,"Wood, Easton",4,3,8,12,,,,4.0,5.0,,,3.0,1.0,1.0,,3.0,10.0,1.0,,,3.0,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,91,183,390,17,8.0,50.0,77.0,37.0,46.0,37.0,44.0,19.0,20.0,4.0,148.0,239.0,8.0,14.0,32.0,13.0,13.0,
Opposition,Opposition,199,79,137,336,13,10.0,30.0,64.0,30.0,52.0,38.0,54.0,20.0,19.0,2.0,139.0,194.0,14.0,11.0,53.0,24.0,10.0,
