St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",24y 92d,86 (33-1-52 38.95%),18 (0.21),←,
14,"Ball, Luke",20y 89d,37 (24-0-13 64.86%),22 (0.59),←,
6,"Black, Heath",25y 86d,121 (40-0-81 33.06%),52 (0.43),52 (22-0-30 42.31%),17 (0.33)
27,"Blake, Jason",23y 160d,55 (22-1-32 40.91%),12 (0.22),←,
3,"Clarke, Xavier",20y 329d,54 (24-1-29 45.37%),29 (0.54),←,
26,"Dal Santo, Nick",20y 182d,47 (23-1-23 50.00%),21 (0.45),←,
9,"Gehrig, Fraser",28y 172d,187 (94-1-92 50.53%),315 (1.68),72 (31-0-41 43.06%),156 (2.17)
18,"Goddard, Brendon",19y 94d,38 (24-0-14 63.16%),10 (0.26),←,
2,"Hamill, Aaron",27y 2d,168 (79-0-89 47.02%),212 (1.26),76 (30-0-46 39.47%),98 (1.29)
35,"Harvey, Robert",33y 1d,297 (144-3-150 48.99%),172 (0.58),←,
7,"Hayes, Lenny",24y 221d,112 (42-2-68 38.39%),44 (0.39),←,
8,"Hudghton, Max",27y 355d,149 (61-2-86 41.61%),14 (0.09),←,
5,"Jones, Austinn",27y 329d,200 (87-2-111 44.00%),121 (0.61),←,
33,"Knobel, Trent",24y 91d,50 (28-1-21 57.00%),7 (0.14),37 (19-1-17 52.70%),7 (0.19)
23,"Koschitzke, Justin",21y 337d,54 (23-0-31 42.59%),32 (0.59),←,
28,"Montagna, Leigh",20y 294d,21 (12-0-9 57.14%),21 (1.00),←,
19,"Penny, Luke",23y 196d,67 (36-0-31 53.73%),6 (0.09),32 (21-0-11 65.63%),1 (0.03)
17,"Powell, Stephen",27y 350d,113 (69-1-43 61.50%),90 (0.80),39 (23-0-16 58.97%),26 (0.67)
12,"Riewoldt, Nick",21y 310d,71 (32-1-38 45.77%),111 (1.56),←,
40,"Schwarze, Troy",22y 243d,51 (20-1-30 40.20%),7 (0.14),←,
4,"Thompson, Andrew",31y 306d,168 (71-2-95 42.86%),88 (0.52),←,
13,"Voss, Brett",26y 182d,108 (48-2-58 45.37%),33 (0.31),73 (29-1-43 40.41%),22 (0.30)
Totals,Totals,24y 267d,2254 (1036-22-1196 45.96%),1437 (0.64),,
C,"Thomas, Grant",46y 190d,72 (32-1-39 45.14%),,←,
