Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bird, Craig",17,2,10,27,1,,,3.0,2.0,3.0,4.0,3.0,,1.0,,12.0,12.0,1.0,1.0,1.0,,,73.0
24,"Bolton, Jude",5,2,7,12,,,,5.0,,3.0,1.0,1.0,,,,7.0,5.0,1.0,,1.0,,1.0,77.0
13,"Everitt, Andrejs",9,3,3,12,1,,,1.0,5.0,1.0,2.0,4.0,,,,5.0,6.0,,,8.0,,,76.0
37,"Goodes, Adam",11,4,4,15,4,1.0,,2.0,2.0,,3.0,2.0,,,1.0,7.0,9.0,1.0,2.0,4.0,,,90.0
39,"Grundy, Heath",8,,3,11,,,,2.0,4.0,,,,1.0,,,2.0,5.0,,,7.0,,,99.0
4,"Hannebery, Dan",8,1,16,24,,,,2.0,,3.0,7.0,3.0,2.0,1.0,,15.0,9.0,,,,,,85.0
15,"Jack, Kieren",16,1,11,27,1,2.0,,6.0,2.0,9.0,8.0,3.0,,1.0,,13.0,15.0,,,3.0,,1.0,84.0
32,"Jetta, Lewis",9,3,3,12,1,1.0,,6.0,2.0,7.0,,1.0,,,,6.0,9.0,,,3.0,,1.0,82.0
12,"Kennedy, Josh",20,2,17,37,1,1.0,,1.0,2.0,3.0,8.0,3.0,1.0,,3.0,20.0,17.0,,1.0,2.0,,,83.0
9,"Malceski, Nick",23,3,5,28,2,1.0,,1.0,13.0,3.0,2.0,3.0,,1.0,,9.0,15.0,,,3.0,1.0,1.0,91.0
21,"McGlynn, Ben",14,1,5,19,1,1.0,,3.0,,5.0,6.0,3.0,,1.0,,11.0,5.0,,,1.0,1.0,,84.0
3,"McVeigh, Jarrad",23,1,11,34,,,,2.0,8.0,5.0,5.0,5.0,1.0,1.0,2.0,11.0,21.0,,,1.0,,1.0,93.0
6 ↑,"Mitchell, Tom",12,6,6,18,1,2.0,,6.0,1.0,2.0,,1.0,,,,5.0,11.0,,,,,3.0,50.0
10,"Morton, Mitch",5,,7,12,,1.0,,4.0,,2.0,,2.0,,,,6.0,5.0,,,3.0,,,77.0
41,"Mumford, Shane",5,5,10,15,1,,35.0,2.0,,1.0,5.0,1.0,1.0,1.0,,12.0,4.0,2.0,,6.0,,1.0,98.0
5,"OKeefe, Ryan",10,1,7,17,1,,,5.0,3.0,1.0,6.0,3.0,,1.0,,13.0,5.0,,,2.0,,,86.0
26,"Parker, Luke",10,2,12,22,1,1.0,,5.0,1.0,2.0,6.0,2.0,,,,12.0,9.0,,,,,1.0,71.0
38,"Pyke, Mike",8,2,8,16,1,,24.0,2.0,1.0,,7.0,3.0,1.0,2.0,,7.0,7.0,,2.0,3.0,,,99.0
43,"Rampe, Dane",10,5,1,11,,,,5.0,2.0,4.0,,1.0,,1.0,,2.0,8.0,,,6.0,,,80.0
25,"Richards, Ted",5,2,1,6,,,,2.0,3.0,,1.0,2.0,,1.0,,3.0,3.0,,,9.0,,,100.0
40,"Smith, Nick",5,3,5,10,,1.0,,4.0,,1.0,,,,,,4.0,5.0,,,7.0,,,99.0
17 ↓,"Walsh, Tommy",2,,1,3,,,,1.0,,1.0,,2.0,,1.0,,,3.0,,,1.0,,,22.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,235,49,153,388,17,13.0,59.0,70.0,51.0,56.0,71.0,48.0,7.0,13.0,6.0,182.0,188.0,5.0,6.0,71.0,2.0,10.0,
Opposition,Opposition,228,65,121,349,10,11.0,69.0,64.0,33.0,61.0,51.0,38.0,13.0,7.0,,166.0,159.0,6.0,10.0,55.0,2.0,5.0,
