Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",22y 171d,53 (31-0-22 58.49%),15 (0.28),←,
21,"Bradley, Craig",33y 297d,265 (164-2-99 62.26%),195 (0.74),←,
16,"Camporeale, Scott",22y 5d,57 (40-0-17 70.18%),37 (0.65),←,
6,"Clape, Matt",28y 80d,80 (57-0-23 71.25%),60 (0.75),51 (36-0-15 70.59%),46 (0.90)
35,"Dean, Peter",32y 160d,233 (146-1-86 62.88%),34 (0.15),←,
45,"Franchina, Anthony",19y 309d,1 (0-0-1 0.00%),,←,
36,"Hamill, Aaron",19y 361d,21 (9-0-12 42.86%),12 (0.57),←,
13,"Hanna, Mil",31y 133d,189 (109-2-78 58.20%),82 (0.43),←,
9,"Hickmott, Adrian",25y 139d,87 (55-0-32 63.22%),42 (0.48),37 (23-0-14 62.16%),18 (0.49)
33,"Hogg, Matthew",28y 238d,150 (81-3-66 55.00%),37 (0.25),91 (57-1-33 63.19%),33 (0.36)
47,"Hulme, Darren",20y 37d,6 (2-0-4 33.33%),,←,
43,"Koutoufides, Anthony",24y 210d,105 (66-1-38 63.33%),79 (0.75),←,
22,"Manton, Glenn",24y 76d,75 (47-0-28 62.67%),23 (0.31),54 (36-0-18 66.67%),19 (0.35)
5,"McKay, Andrew",27y 33d,106 (70-1-35 66.51%),18 (0.17),←,
18,"Murphy, Justin",21y 114d,48 (28-0-20 58.33%),52 (1.08),36 (19-0-17 52.78%),43 (1.19)
19,"Pearce, Brad",26y,51 (34-0-17 66.67%),98 (1.92),49 (34-0-15 69.39%),97 (1.98)
7,"Ratten, Brett",26y 36d,140 (85-0-55 60.71%),36 (0.26),←,
23,"Rice, Dean",29y 152d,151 (69-1-81 46.03%),70 (0.46),35 (24-0-11 68.57%),27 (0.77)
1,"Silvagni, Stephen",30y 77d,228 (148-1-79 65.13%),152 (0.67),←,
32,"Whitehead, Adrian",21y 356d,62 (45-0-17 72.58%),22 (0.35),←,
8,"Whitnall, Lance",17y 358d,16 (8-0-8 50.00%),18 (1.13),←,
Totals,Totals,25y 142d,2124 (1294-12-818 60.92%),1082 (0.51),,
C,"Parkin, David",54y 338d,443 (265-2-176 60.05%),,280 (178-2-100 63.93%),
