Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartram, Clint",5,3,9,14,,,,1.0,2.0,1.0,1.0,3.0,,2.0,,1.0,14.0,,,1.0,,,80.0
6,"Bate, Matthew",8,4,3,11,1,,,3.0,,3.0,,2.0,,2.0,,2.0,10.0,,,1.0,,,88.0
21,"Bell, Daniel",12,6,5,17,,,,2.0,2.0,2.0,,2.0,,,,4.0,14.0,,,3.0,,,89.0
32,"Bruce, Cameron",7,3,9,16,1,,,5.0,1.0,2.0,3.0,1.0,3.0,1.0,,9.0,8.0,2.0,1.0,1.0,,,83.0
1,"Buckley, Simon",16,9,16,32,,1.0,,1.0,3.0,2.0,5.0,2.0,1.0,,,10.0,22.0,,,1.0,1.0,,80.0
14,"Dunn, Lynden",3,4,8,11,,,2.0,2.0,,,,1.0,,1.0,,3.0,7.0,,,1.0,1.0,,72.0
20,"Garland, Colin",11,6,6,17,,,,2.0,3.0,,,3.0,3.0,1.0,,4.0,13.0,,,3.0,2.0,,89.0
18,"Green, Brad",13,5,13,26,,1.0,,3.0,4.0,3.0,,2.0,,,,5.0,21.0,1.0,1.0,1.0,,,85.0
40,"Jamar, Mark",1,1,4,5,1,,21.0,1.0,,,1.0,,,,,4.0,1.0,1.0,1.0,3.0,,,76.0
2,"Jones, Nathan",8,3,14,22,,,1.0,,1.0,2.0,4.0,1.0,1.0,1.0,,10.0,11.0,,,5.0,,,79.0
33,"Martin, Stefan",5,3,7,12,,,,,1.0,,1.0,,2.0,,,6.0,5.0,,,5.0,,,94.0
23,"McDonald, James",12,5,14,26,,,,4.0,1.0,2.0,3.0,4.0,6.0,,,8.0,21.0,,,,,1.0,70.0
7,"Miller, Brad",11,6,3,14,2,2.0,,1.0,,2.0,1.0,3.0,1.0,2.0,,5.0,9.0,1.0,3.0,,,,85.0
10,"Morton, Cale",13,10,13,26,,,,1.0,2.0,2.0,,3.0,,,,3.0,23.0,,,,2.0,1.0,78.0
29,"Newton, Michael",7,4,2,9,1,,,1.0,,3.0,,4.0,1.0,3.0,,2.0,8.0,,1.0,,,,82.0
12,"Sylvia, Colin",10,7,15,25,,,,4.0,1.0,5.0,4.0,3.0,,1.0,,10.0,14.0,3.0,,,2.0,,86.0
37,"Warnock, Matthew",10,9,5,15,,,,,3.0,,,2.0,1.0,,,5.0,11.0,1.0,,1.0,,,90.0
31,"Wheatley, Paul",12,7,19,31,,1.0,,3.0,6.0,2.0,,2.0,2.0,,,6.0,21.0,1.0,,,4.0,,91.0
45,"Whelan, Matthew",4,,11,15,,,,3.0,,,,3.0,1.0,,,4.0,12.0,,,5.0,,,73.0
34,"White, Jeff",12,7,7,19,,1.0,13.0,,1.0,2.0,1.0,3.0,1.0,,,4.0,15.0,1.0,2.0,1.0,2.0,1.0,76.0
39,"Wonaeamirri, Austin",6,5,4,10,1,1.0,,2.0,1.0,3.0,,,,,,2.0,8.0,,1.0,,,,75.0
13,"Yze, Adem",13,6,7,20,,1.0,,,1.0,3.0,,1.0,,,,4.0,15.0,,2.0,1.0,,1.0,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,113,194,393,7,9.0,37.0,39.0,33.0,39.0,24.0,45.0,23.0,14.0,,111.0,283.0,11.0,12.0,33.0,14.0,4.0,
Opposition,Opposition,199,95,236,435,18,21.0,30.0,46.0,32.0,55.0,37.0,37.0,14.0,22.0,6.0,120.0,313.0,6.0,21.0,45.0,40.0,15.0,
