Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",29y 47d,214 (121-0-93 56.54%),190 (0.89),91 (37-0-54 40.66%),70 (0.77)
21,"Black, Heath",25y 324d,127 (41-0-86 32.28%),56 (0.44),73 (19-0-54 26.03%),37 (0.51)
2,"Carr, Josh",24y 353d,109 (78-1-30 72.02%),62 (0.57),4 (1-0-3 25.00%),2 (0.50)
10,"Cook, Troy",28y 248d,151 (67-0-84 44.37%),60 (0.40),108 (43-0-65 39.81%),49 (0.45)
25,"Dodd, Steven",21y 301d,6 (1-0-5 16.67%),,←,
33,"Farmer, Jeff",27y 297d,184 (84-0-100 45.65%),355 (1.93),66 (32-0-34 48.48%),96 (1.45)
14,"Grover, Antoni",25y 37d,76 (31-0-45 40.79%),11 (0.14),←,
4,"Hasleby, Paul",23y 309d,112 (44-0-68 39.29%),73 (0.65),←,
37,"Johnson, Michael",20y 179d,1 (0-0-1 0.00%),1 (1.00),←,
20,"Longmuir, Justin",24y 86d,104 (40-0-64 38.46%),135 (1.30),←,
8,"McManus, Shaun",29y 67d,170 (62-0-108 36.47%),76 (0.45),←,
18,"McPharlin, Luke",23y 137d,55 (28-0-27 50.91%),14 (0.25),43 (20-0-23 46.51%),11 (0.26)
34,"Medhurst, Paul",23y 127d,69 (34-0-35 49.28%),134 (1.94),←,
28,"Murphy, Ryan",19y 328d,5 (3-0-2 60.00%),2 (0.40),←,
23,"Parker, Shane",32y 58d,188 (67-0-121 35.64%),9 (0.05),←,
29,"Pavlich, Matthew",23y 107d,110 (43-0-67 39.09%),115 (1.05),←,
31,"Sandilands, Aaron",22y 132d,42 (24-0-18 57.14%),9 (0.21),←,
3,"Schammer, Byron",19y 300d,39 (22-0-17 56.41%),13 (0.33),←,
22,"Thornton, Scott",22y 218d,19 (9-0-10 47.37%),,←,
19,"Walker, James",26y 92d,124 (47-0-77 37.90%),13 (0.10),←,
1,"Webster, Luke",22y 327d,10 (3-0-7 30.00%),2 (0.20),←,
6,"Woods, Dion",23y 82d,59 (28-0-31 47.46%),7 (0.12),←,
Totals,Totals,24y 206d,1974 (877-1-1096 44.43%),1337 (0.68),,
C,"Connolly, Chris",42y 23d,72 (36-0-36 50.00%),,71 (35-0-36 49.30%),
