Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
4,"Ablett, Gary",34y 5d,307 (161-2-144 52.77%),389 (1.27),197 (126-2-69 64.47%),265 (1.35)
24,"Bews, Jed",24y 156d,59 (33-2-24 57.63%),5 (0.08),←,
46,"Blicavs, Mark",27y 52d,119 (79-2-38 67.23%),35 (0.29),←,
36,"Crameri, Stewart",29y 282d,102 (51-1-50 50.49%),170 (1.67),3 (2-0-1 66.67%),4 (1.33)
31,"Cunico, Jordan",22y 12d,7 (5-0-2 71.43%),2 (0.29),←,
35,"Dangerfield, Patrick",28y 44d,210 (119-1-90 56.90%),241 (1.15),56 (38-1-17 68.75%),78 (1.39)
22,"Duncan, Mitch",26y 343d,166 (121-1-44 73.19%),120 (0.72),←,
28,"Gregson, Cory",21y 257d,37 (19-1-17 52.70%),20 (0.54),←,
26,"Hawkins, Tom",29y 302d,218 (158-2-58 72.94%),451 (2.07),←,
38,"Henry, Jack",19y 263d,8 (4-0-4 50.00%),,←,
33,"Horlin-Smith, George",25y 148d,51 (34-1-16 67.65%),27 (0.53),←,
11,"Kelly, Tim",23y 297d,9 (5-0-4 55.56%),7 (0.78),←,
8,"Kolodjashnij, Jake",22y 283d,56 (36-2-18 66.07%),,←,
27,"Menegola, Sam",26y 73d,39 (25-1-13 65.38%),32 (0.82),←,
21,"Murdoch, Jordan",26y 57d,99 (66-2-31 67.68%),67 (0.68),←,
34,"Parsons, James",21y 37d,27 (16-1-10 61.11%),21 (0.78),←,
14,"Selwood, Joel",29y 358d,258 (193-1-64 75.00%),148 (0.57),←,
9,"Smith, Zac",28y 86d,112 (45-1-66 40.63%),51 (0.46),47 (32-1-14 69.15%),20 (0.43)
44,"Stewart, Tom",25y 65d,30 (19-0-11 63.33%),3 (0.10),←,
7,"Taylor, Harry",31y 341d,232 (171-2-59 74.14%),67 (0.29),←,
40,"Thurlow, Jackson",24y 52d,44 (27-1-16 62.50%),10 (0.23),←,
2,"Tuohy, Zach",28y 160d,154 (69-2-83 45.45%),47 (0.31),34 (21-1-12 63.24%),7 (0.21)
Totals,Totals,26y 84d,2344 (1456-26-862 62.12%),1913 (0.82),,
C,"Scott, Chris",42y 16d,176 (123-2-51 70.45%),,←,
