Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",13,3,13,26,,,,,3.0,3.0,2.0,4.0,1.0,,,8.0,17.0,,,3.0,,,85.0
37,"Chandler, Kade",,,,,,,,,,,,,,,,,,,,,,,
31,"Fritsch, Bayley",7,4,2,9,2,1.0,,4.0,,1.0,,3.0,1.0,2.0,,2.0,6.0,,3.0,,,,81.0
11,"Gawn, Max",8,6,14,22,,,30.0,2.0,1.0,5.0,2.0,4.0,2.0,1.0,,12.0,9.0,4.0,,4.0,,,92.0
14,"Hibberd, Michael",8,3,3,11,,,,4.0,1.0,1.0,1.0,7.0,1.0,1.0,,4.0,8.0,,,2.0,,,80.0
29,"Hunt, Jayden",7,2,11,18,,,,2.0,3.0,1.0,,5.0,,2.0,,5.0,13.0,,,,1.0,,75.0
6,"Jackson, Luke",5,5,13,18,2,,12.0,5.0,,,2.0,1.0,,,,6.0,11.0,2.0,,1.0,,,86.0
2,"Jones, Nathan",7,4,9,16,,,,3.0,1.0,3.0,2.0,2.0,1.0,,,5.0,11.0,,,,,,71.0
23,"Jordon, James",5,1,13,18,,1.0,,5.0,2.0,2.0,1.0,3.0,1.0,1.0,,7.0,14.0,,,1.0,,,56.0
15,"Langdon, Ed",13,5,19,32,,1.0,,1.0,3.0,,1.0,5.0,,1.0,,7.0,24.0,,,1.0,,,90.0
8,"Lever, Jake",11,7,7,18,,,,2.0,5.0,2.0,,6.0,,4.0,2.0,11.0,7.0,4.0,,5.0,,1.0,100.0
1,"May, Steven",20,6,4,24,,,,1.0,11.0,1.0,,5.0,,,,5.0,11.0,,,6.0,,,100.0
25,"McDonald, Tom",11,5,7,18,3,,,,,4.0,1.0,4.0,3.0,1.0,,10.0,7.0,3.0,3.0,5.0,,2.0,85.0
18,"Melksham, Jake",5,3,6,11,,1.0,,2.0,,1.0,,1.0,,,,3.0,8.0,,,,,,65.0
30,"Neal-Bullen, Alex",13,3,6,19,2,1.0,,4.0,2.0,3.0,1.0,5.0,4.0,,,9.0,10.0,,1.0,2.0,,1.0,79.0
13,"Oliver, Clayton",15,4,21,36,,1.0,,6.0,4.0,4.0,4.0,5.0,3.0,1.0,,17.0,19.0,,,2.0,,1.0,87.0
5,"Petracca, Christian",16,3,22,38,1,1.0,,7.0,3.0,7.0,10.0,2.0,1.0,,3.0,17.0,18.0,,,,,,87.0
36,"Pickett, Kysaiah",10,1,3,13,1,2.0,,5.0,,4.0,1.0,2.0,3.0,,,6.0,7.0,,1.0,2.0,,1.0,84.0
24,"Rivers, Trent",9,1,7,16,,,,2.0,3.0,,1.0,4.0,,1.0,,5.0,10.0,,,3.0,,,60.0
3,"Salem, Christian",24,7,15,39,1,,,3.0,8.0,6.0,2.0,,,,1.0,6.0,28.0,,,2.0,,1.0,90.0
9,"Spargo, Charlie",2,,4,6,,,,3.0,,1.0,,1.0,1.0,1.0,,3.0,3.0,,,,,,73.0
20,"Tomlinson, Adam",8,4,7,15,,,,3.0,3.0,1.0,1.0,2.0,,,,6.0,9.0,1.0,,10.0,,,95.0
7,"Viney, Jack",6,3,20,26,,,,7.0,,6.0,5.0,1.0,2.0,1.0,,10.0,17.0,,,2.0,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,80,226,449,12,10.0,42.0,71.0,53.0,56.0,37.0,72.0,24.0,17.0,6.0,164.0,267.0,14.0,8.0,51.0,1.0,7.0,
Opposition,Opposition,196,55,158,354,6,12.0,20.0,80.0,42.0,60.0,32.0,64.0,17.0,24.0,,156.0,187.0,7.0,11.0,52.0,10.0,4.0,
