Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",9,1,10,19,,,,5.0,1.0,3.0,,1.0,1.0,1.0,,3.0,18.0,,,5.0,2.0,,
30,"Brown, Leigh",1,,2,3,,,2.0,3.0,2.0,,,1.0,,1.0,,,2.0,,,2.0,,,
9,"Carr, Matthew",,,,,,,,,,,,,,,,,,,,,,,
10,"Cook, Troy",13,6,14,27,2,1.0,,9.0,3.0,5.0,6.0,3.0,,,,10.0,19.0,,1.0,1.0,4.0,,
24,"Croad, Trent",2,,5,7,,1.0,,1.0,1.0,1.0,,2.0,,1.0,,6.0,1.0,,,2.0,,,
38,"Cunningham, Ben",5,2,8,13,1,,,3.0,,4.0,,3.0,1.0,,,7.0,7.0,,,2.0,1.0,,
7,"Farmer, Jeff",6,1,4,10,,2.0,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,4.0,7.0,,,1.0,1.0,,
14,"Grover, Antoni",6,2,8,14,,,,1.0,3.0,1.0,,1.0,,1.0,,4.0,10.0,,,3.0,,,
4,"Hasleby, Paul",12,3,3,15,2,,,5.0,1.0,4.0,3.0,1.0,,,,7.0,9.0,,1.0,,1.0,,
28,"Koops, Steven",11,1,8,19,,,1.0,4.0,3.0,1.0,1.0,2.0,3.0,1.0,,10.0,9.0,,,1.0,,,
20,"Longmuir, Justin",5,4,5,10,1,,7.0,3.0,,2.0,1.0,,2.0,,,8.0,3.0,2.0,2.0,1.0,,,
8,"McManus, Shaun",9,2,13,22,,,,3.0,1.0,2.0,6.0,2.0,2.0,1.0,,11.0,13.0,,,1.0,,,
15,"McPharlin, Luke",5,4,7,12,,,1.0,1.0,3.0,2.0,,4.0,,2.0,,8.0,5.0,3.0,,7.0,1.0,,
17,"McPhee, Adam",7,3,4,11,,,,3.0,1.0,2.0,,6.0,1.0,1.0,,3.0,7.0,,,1.0,,,
34,"Medhurst, Paul",4,2,2,6,3,,,1.0,,,,3.0,,2.0,,3.0,2.0,,2.0,1.0,,,
25,"Norrish, Jason",6,1,10,16,,,,2.0,3.0,3.0,1.0,1.0,2.0,1.0,,7.0,9.0,,,4.0,3.0,,
23,"Parker, Shane",3,,4,7,,,,,1.0,,,1.0,,1.0,,3.0,3.0,,,2.0,,,
29,"Pavlich, Matthew",21,7,7,28,2,2.0,1.0,1.0,2.0,6.0,4.0,4.0,3.0,,,11.0,17.0,2.0,,5.0,1.0,,
35,"Siegert, Andrew",4,1,3,7,,1.0,,3.0,,2.0,1.0,1.0,,1.0,,4.0,5.0,1.0,,1.0,,,
2,"Simmonds, Troy",7,3,5,12,1,,16.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,,7.0,6.0,1.0,,4.0,1.0,,
19,"Walker, James",9,3,4,13,,,,1.0,3.0,,,,,,,4.0,9.0,,,,,,
6,"Woods, Dion",6,,6,12,,,,1.0,5.0,,,2.0,1.0,1.0,,3.0,7.0,,,3.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,151,46,132,283,12,8.0,28.0,55.0,35.0,41.0,28.0,43.0,19.0,18.0,,123.0,168.0,9.0,6.0,47.0,15.0,,
Opposition,Opposition,210,68,133,343,17,18.0,38.0,42.0,27.0,70.0,51.0,36.0,18.0,19.0,6.0,148.0,202.0,15.0,12.0,32.0,15.0,,
