Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Billings, Jack",9,5,8,17,,,,3.0,,1.0,,2.0,2.0,,,6.0,11.0,,,1.0,,,80.0
50,"Brown, Ben",3,3,1,4,1,,,,,,,1.0,,,,2.0,2.0,2.0,1.0,,,,79.0
37,"Chandler, Kade",11,4,7,18,1,1.0,,2.0,,5.0,2.0,3.0,1.0,1.0,,7.0,13.0,,1.0,2.0,1.0,,85.0
31,"Fritsch, Bayley",5,1,,5,2,1.0,,,,1.0,,3.0,1.0,3.0,,2.0,4.0,,1.0,,,1.0,85.0
11,"Gawn, Max",14,5,9,23,1,,51.0,5.0,6.0,4.0,8.0,4.0,,1.0,,15.0,8.0,1.0,1.0,2.0,,,88.0
22,"Howes, Blake",8,7,7,15,,1.0,,2.0,3.0,1.0,1.0,2.0,,,,6.0,9.0,,,2.0,,,70.0
15,"Langdon, Ed",9,7,8,17,,,,7.0,4.0,2.0,1.0,,,,,4.0,12.0,1.0,,,,,94.0
8,"Lever, Jake",13,11,6,19,1,,,,8.0,2.0,,1.0,2.0,1.0,,7.0,12.0,1.0,,2.0,,,100.0
1,"May, Steven",16,7,2,18,,,,,6.0,1.0,,4.0,,1.0,,5.0,8.0,3.0,,11.0,,,99.0
25,"McDonald, Tom",9,8,8,17,,,,3.0,4.0,2.0,,2.0,,1.0,,5.0,11.0,3.0,,9.0,,,100.0
4,"McVee, Judd",11,3,5,16,,,,2.0,2.0,,,2.0,1.0,,,4.0,8.0,,,3.0,,,81.0
30,"Neal-Bullen, Alex",11,1,4,15,1,,,3.0,,4.0,3.0,4.0,2.0,1.0,,5.0,10.0,,,1.0,,,81.0
13,"Oliver, Clayton",5,3,13,18,,,,2.0,1.0,1.0,1.0,3.0,1.0,2.0,,7.0,13.0,,,1.0,1.0,1.0,78.0
5,"Petracca, Christian",9,3,11,20,,2.0,,1.0,,7.0,2.0,4.0,,1.0,,8.0,12.0,,,1.0,,1.0,79.0
35,"Petty, Harry",2,2,,2,,1.0,,1.0,,1.0,,2.0,,1.0,,1.0,2.0,1.0,1.0,,,,77.0
24,"Rivers, Trent",11,7,6,17,,,,4.0,2.0,3.0,4.0,1.0,,1.0,,7.0,10.0,1.0,,2.0,1.0,1.0,75.0
3 ↓,"Salem, Christian",1,,1,2,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,7.0
32,"Sparrow, Tom",9,3,5,14,,,,7.0,4.0,3.0,3.0,2.0,,,,5.0,10.0,,,6.0,,1.0,78.0
39,"Tholstrup, Koltyn",2,1,5,7,,1.0,,4.0,,2.0,,2.0,,2.0,,3.0,4.0,,1.0,3.0,,,75.0
2,"van Rooyen, Jacob",3,2,6,9,1,1.0,7.0,,,,1.0,2.0,1.0,1.0,,6.0,2.0,1.0,2.0,2.0,,,70.0
7,"Viney, Jack",12,1,11,23,,,,3.0,1.0,7.0,7.0,5.0,1.0,3.0,,12.0,11.0,,1.0,1.0,,1.0,72.0
6,"Windsor, Caleb",6,1,4,10,,1.0,,1.0,2.0,2.0,2.0,1.0,,,,3.0,7.0,,,,4.0,,78.0
40 ↑,"Woewodin, Taj",5,3,2,7,,1.0,,3.0,2.0,1.0,,1.0,,,,1.0,7.0,,,5.0,,,69.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,88,129,313,8,12.0,58.0,53.0,46.0,50.0,35.0,52.0,12.0,20.0,,122.0,187.0,14.0,9.0,54.0,7.0,6.0,
Opposition,Opposition,247,130,129,376,12,10.0,27.0,83.0,40.0,58.0,44.0,49.0,20.0,12.0,6.0,134.0,235.0,10.0,12.0,45.0,2.0,7.0,
