Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",19y 86d,31 (10-0-21 32.26%),30 (0.97),←,
3,"Bartel, Jimmy",19y 247d,22 (8-0-14 36.36%),8 (0.36),←,
31,"Chambers, Paul",21y 46d,16 (6-0-10 37.50%),3 (0.19),←,
35,"Chapman, Paul",21y 276d,48 (20-0-28 41.67%),41 (0.85),←,
11,"Corey, Joel",21y 172d,58 (24-0-34 41.38%),18 (0.31),←,
44,"Enright, Corey",21y 328d,52 (21-0-31 40.38%),11 (0.21),←,
7,"Graham, Ben",29y 279d,193 (104-1-88 54.15%),104 (0.54),←,
2,"Harley, Tom",25y 21d,88 (43-1-44 49.43%),7 (0.08),87 (42-1-44 48.85%),6 (0.07)
20,"Johnson, Steve",20y 35d,24 (8-0-16 33.33%),29 (1.21),←,
9,"Kelly, James",19y 222d,30 (11-0-19 36.67%),11 (0.37),←,
45,"Ling, Cameron",22y 162d,62 (28-1-33 45.97%),25 (0.40),←,
26,"McCarthy, Matthew",21y 237d,10 (4-0-6 40.00%),12 (1.20),←,
39,"Milburn, Darren",26y 115d,118 (53-0-65 44.92%),49 (0.42),←,
32,"Moloney, Brent",19y 192d,6 (3-0-3 50.00%),1 (0.17),←,
22,"Playfair, Henry",20y 198d,4 (2-0-2 50.00%),1 (0.25),←,
34,"Rahilly, James",24y 54d,76 (29-1-46 38.82%),11 (0.14),←,
15,"Riccardi, Peter",30y 234d,238 (131-2-105 55.46%),252 (1.06),←,
33,"Rooke, Max",21y 232d,31 (11-0-20 35.48%),4 (0.13),←,
27,"Sanderson, Brenton",29y 162d,178 (85-2-91 48.31%),31 (0.17),168 (83-2-83 50.00%),26 (0.15)
30,"Scarlett, Matthew",24y 64d,88 (42-0-46 47.73%),7 (0.08),←,
6,"Spriggs, David",22y 195d,57 (25-1-31 44.74%),18 (0.32),←,
40,"Wojcinski, David",22y 324d,52 (23-0-29 44.23%),12 (0.23),←,
Totals,Totals,22y 359d,1482 (691-9-782 46.63%),685 (0.46),,
C,"Thompson, Mark",39y 262d,86 (38-1-47 44.77%),,←,
