Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Burns, Scott",32y 210d,238 (106-1-131 44.75%),138 (0.58),←,
43,"Clarke, Martin",19y 250d,5 (3-0-2 60.00%),3 (0.60),←,
32,"Cloke, Travis",20y 138d,46 (24-0-22 52.17%),42 (0.91),←,
1,"Davis, Leon",26y 34d,130 (61-0-69 46.92%),162 (1.25),←,
4,"Didak, Alan",24y 156d,113 (62-0-51 54.87%),163 (1.44),←,
25,"Fraser, Josh",25y 197d,152 (81-0-71 53.29%),131 (0.86),←,
38,"Goldsack, Tyson",20y 60d,9 (5-0-4 55.56%),,←,
26,"Johnson, Ben",26y 107d,151 (80-0-71 52.98%),42 (0.28),←,
18,"Licuria, Paul",29y 198d,190 (83-0-107 43.68%),72 (0.38),180 (81-0-99 45.00%),70 (0.39)
24,"Lockyer, Tarkyn",27y 264d,158 (74-0-84 46.84%),87 (0.55),←,
3,"Lonie, Ryan",24y 139d,120 (62-0-58 51.67%),61 (0.51),←,
30,"Lumumba, Heritier",20y 248d,27 (16-0-11 59.26%),1 (0.04),←,
27,"Maxwell, Nick",24y 48d,63 (33-0-30 52.38%),12 (0.19),←,
11,"OBree, Shane",28y 128d,184 (91-0-93 49.46%),71 (0.39),165 (82-0-83 49.70%),68 (0.41)
10,"Pendlebury, Scott",19y 195d,25 (14-0-11 56.00%),18 (0.72),←,
35,"Prestigiacomo, Simon",29y 171d,190 (81-0-109 42.63%),3 (0.02),←,
21,"Richards, Guy",24y 122d,32 (17-0-15 53.13%),3 (0.09),←,
23,"Rocca, Anthony",29y 340d,221 (107-0-114 48.42%),371 (1.68),199 (96-0-103 48.24%),360 (1.81)
39,"Shaw, Heath",21y 236d,44 (24-0-20 54.55%),10 (0.23),←,
36,"Swan, Dane",23y 146d,67 (34-0-33 50.75%),32 (0.48),←,
13,"Thomas, Dale",20y 30d,32 (19-0-13 59.38%),22 (0.69),←,
14,"Wakelin, Shane",32y 343d,225 (107-2-116 48.00%),20 (0.09),131 (66-0-65 50.38%),1 (0.01)
Totals,Totals,25y 21d,2422 (1184-3-1235 48.89%),1464 (0.60),,
C,"Malthouse, Mick",53y 338d,555 (310-4-241 56.22%),,177 (87-0-90 49.15%),
