Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bartram, Clint",7,8,6,13,,1.0,,5.0,,3.0,,3.0,,3.0,,2.0,12.0,,,2.0,2.0,,95.0
6,"Bate, Matthew",7,5,6,13,,,,2.0,1.0,4.0,1.0,2.0,,1.0,,5.0,9.0,,,2.0,2.0,1.0,52.0
21,"Bell, Daniel",14,8,4,18,,,,3.0,7.0,,,1.0,2.0,1.0,,6.0,11.0,,,4.0,2.0,,94.0
32,"Bruce, Cameron",13,10,4,17,,1.0,1.0,1.0,2.0,2.0,,4.0,,1.0,,8.0,9.0,2.0,1.0,1.0,,,97.0
41,"Carroll, Nathan",10,10,3,13,,,,1.0,6.0,,,,1.0,,,3.0,11.0,,,5.0,,,100.0
36,"Davey, Aaron",19,7,4,23,2,1.0,,2.0,1.0,4.0,2.0,,,,,7.0,14.0,,1.0,2.0,2.0,2.0,91.0
14,"Dunn, Lynden",14,7,2,16,1,2.0,,3.0,1.0,5.0,,2.0,2.0,,,3.0,13.0,,1.0,1.0,,,86.0
30,"Godfrey, Simon",5,2,,5,,,,1.0,,4.0,,,,,,,5.0,,,,,1.0,25.0
18,"Green, Brad",11,5,10,21,2,1.0,1.0,3.0,5.0,3.0,1.0,5.0,1.0,1.0,,6.0,14.0,,2.0,3.0,4.0,,88.0
40,"Jamar, Mark",3,4,2,5,1,1.0,21.0,2.0,,,,,,,,4.0,1.0,3.0,2.0,3.0,,,67.0
16,"Johnstone, Travis",23,6,4,27,2,,,5.0,3.0,2.0,3.0,1.0,4.0,,3.0,7.0,19.0,,1.0,2.0,6.0,,80.0
23,"McDonald, James",12,4,7,19,,,1.0,15.0,2.0,1.0,6.0,1.0,2.0,1.0,,9.0,10.0,1.0,,2.0,1.0,,85.0
5,"McLean, Brock",17,10,6,23,2,,,4.0,2.0,5.0,2.0,3.0,1.0,2.0,,10.0,16.0,,1.0,3.0,1.0,1.0,70.0
7,"Miller, Brad",13,11,5,18,,,,1.0,1.0,1.0,,1.0,,,,3.0,13.0,,,4.0,1.0,,100.0
22,"Moloney, Brent",4,2,2,6,,,,1.0,,1.0,1.0,1.0,,1.0,,3.0,3.0,,,,,,46.0
9,"Neitz, David",7,4,3,10,2,,,1.0,,2.0,,,1.0,,,5.0,5.0,1.0,4.0,2.0,,,79.0
33,"Pickett, Byron",15,9,5,20,1,,,4.0,3.0,5.0,3.0,1.0,1.0,1.0,,4.0,18.0,,,4.0,4.0,1.0,100.0
27,"Rivers, Jared",3,6,6,9,,,,,1.0,,1.0,1.0,1.0,1.0,,4.0,7.0,,,6.0,1.0,,100.0
24,"Robertson, Russell",14,5,3,17,2,2.0,1.0,2.0,1.0,2.0,,5.0,1.0,,,6.0,11.0,1.0,1.0,,,,92.0
45,"Whelan, Matthew",6,2,5,11,,,,3.0,3.0,,,3.0,,2.0,,4.0,8.0,,,5.0,,1.0,100.0
34,"White, Jeff",8,6,7,15,,,14.0,1.0,,2.0,2.0,2.0,1.0,1.0,,7.0,8.0,1.0,,1.0,3.0,,57.0
13,"Yze, Adem",23,11,5,28,2,1.0,,1.0,5.0,6.0,1.0,1.0,1.0,,1.0,7.0,20.0,,1.0,2.0,,2.0,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,248,142,99,347,17,15.0,39.0,61.0,44.0,52.0,23.0,37.0,19.0,16.0,4.0,113.0,237.0,9.0,15.0,54.0,29.0,9.0,
Opposition,Opposition,189,99,130,319,8,10.0,17.0,46.0,35.0,46.0,24.0,44.0,16.0,19.0,2.0,106.0,211.0,8.0,3.0,47.0,14.0,2.0,
