Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Apeness, Michael",2,3,7,9,,,,4.0,,1.0,,2.0,1.0,2.0,,5.0,4.0,,,4.0,,1.0,88.0
1,"Ballantyne, Hayden",12,7,1,13,5,3.0,,1.0,,2.0,,3.0,1.0,3.0,2.0,8.0,5.0,2.0,5.0,2.0,,1.0,82.0
21,"Barlow, Michael",14,6,9,23,1,,,1.0,,4.0,3.0,,1.0,,,10.0,15.0,,1.0,4.0,,2.0,80.0
30,"Clarke, Zac",7,4,9,16,1,,23.0,3.0,2.0,2.0,6.0,2.0,,,,10.0,8.0,1.0,,3.0,,1.0,84.0
15,"Crowley, Ryan",4,1,5,9,,,,1.0,,1.0,,,,,,1.0,8.0,,,1.0,,1.0,95.0
3,"Dawson, Zac",2,6,6,8,,,,,,,,4.0,,3.0,,2.0,7.0,,,7.0,,,98.0
41,"Duffield, Paul",9,7,6,15,,,,6.0,1.0,1.0,1.0,1.0,,1.0,,3.0,12.0,,,1.0,1.0,,90.0
7,"Fyfe, Nat",17,5,12,29,2,,1.0,1.0,1.0,6.0,8.0,1.0,2.0,,3.0,15.0,14.0,,1.0,,,1.0,84.0
37,"Johnson, Michael",13,10,6,19,,1.0,,1.0,3.0,4.0,,3.0,,,,4.0,14.0,1.0,,3.0,4.0,1.0,88.0
23,"Mayne, Chris",8,6,10,18,1,1.0,,4.0,2.0,1.0,,1.0,1.0,,,9.0,9.0,1.0,1.0,4.0,2.0,,90.0
2 ↑,"Morabito, Anthony",7,1,8,15,,,,,,4.0,1.0,1.0,,,,6.0,9.0,1.0,,2.0,1.0,2.0,36.0
16,"Mundy, David",14,4,11,25,,,,5.0,1.0,4.0,9.0,5.0,2.0,2.0,,13.0,12.0,,,1.0,,2.0,76.0
13,"Mzungu, Tendai",20,11,6,26,,,,2.0,4.0,2.0,2.0,3.0,,1.0,1.0,4.0,22.0,,,1.0,,,87.0
27,"Neale, Lachie",11,5,13,24,1,,,3.0,,3.0,3.0,,1.0,,,9.0,15.0,2.0,1.0,1.0,,,82.0
29,"Pavlich, Matthew",12,6,8,20,3,1.0,,2.0,,4.0,1.0,5.0,2.0,2.0,,8.0,11.0,3.0,4.0,2.0,,,91.0
46 ↓,"Pearce, Clancee",6,2,4,10,,,,1.0,2.0,,2.0,,,,,3.0,7.0,,,2.0,,,46.0
6,"Pearce, Danyle",13,1,3,16,2,1.0,,6.0,,4.0,3.0,3.0,1.0,1.0,,7.0,9.0,,,1.0,1.0,,81.0
31,"Sandilands, Aaron",4,3,5,9,1,,30.0,2.0,1.0,1.0,,1.0,1.0,,,2.0,7.0,,1.0,2.0,,1.0,80.0
34,"Spurr, Lee",14,9,8,22,1,,,5.0,,4.0,,1.0,2.0,,,4.0,18.0,,,1.0,,1.0,88.0
8,"Suban, Nick",9,,4,13,3,,1.0,1.0,,6.0,6.0,1.0,,,,10.0,4.0,,,,,1.0,82.0
33,"Sutcliffe, Cam",16,5,6,22,,1.0,,2.0,2.0,,,2.0,2.0,1.0,,3.0,20.0,,,3.0,1.0,,90.0
4,"Sylvia, Colin",3,2,6,9,,1.0,,1.0,,3.0,2.0,2.0,,2.0,,4.0,5.0,,,,,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,104,153,370,21,10.0,55.0,52.0,19.0,57.0,47.0,41.0,17.0,18.0,6.0,140.0,235.0,11.0,14.0,45.0,10.0,16.0,
Opposition,Opposition,186,92,183,369,9,6.0,30.0,65.0,35.0,29.0,31.0,40.0,18.0,17.0,,106.0,259.0,7.0,8.0,38.0,14.0,7.0,
