Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",22y 255d,9 (3-0-6 33.33%),11 (1.22),←,
21,"Barlow, Michael",22y 100d,1 (1-0-0 100.00%),2 (2.00),←,
6,"Broughton, Greg",23y 180d,16 (4-0-12 25.00%),2 (0.13),←,
15,"Crowley, Ryan",26y 23d,79 (36-0-43 45.57%),59 (0.75),←,
41,"Duffield, Paul",25y 51d,46 (16-0-30 34.78%),13 (0.28),←,
4,"Hasleby, Paul",28y 289d,189 (79-0-110 41.80%),109 (0.58),←,
43,"Hayden, Roger",29y 109d,103 (52-0-51 50.49%),10 (0.10),←,
11,"Headland, Des",29y 66d,162 (96-0-66 59.26%),173 (1.07),110 (56-0-54 50.91%),121 (1.10)
32,"Hill, Stephen",19y 331d,23 (7-0-16 30.43%),9 (0.39),←,
5,"Ibbotson, Garrick",22y 13d,43 (13-0-30 30.23%),12 (0.28),←,
37,"Johnson, Michael",25y 159d,85 (41-0-44 48.24%),22 (0.26),←,
23,"Mayne, Chris",21y 146d,23 (9-0-14 39.13%),22 (0.96),←,
18,"McPharlin, Luke",28y 117d,152 (73-0-79 48.03%),112 (0.74),140 (65-0-75 46.43%),109 (0.78)
9,"McPhee, Adam",27y 173d,168 (66-1-101 39.58%),92 (0.55),26 (7-0-19 26.92%),9 (0.35)
2,"Morabito, Anthony",18y 150d,1 (1-0-0 100.00%),1 (1.00),←,
16,"Mundy, David",24y 251d,109 (48-0-61 44.04%),38 (0.35),←,
29,"Pavlich, Matthew",28y 87d,214 (90-0-124 42.06%),410 (1.92),←,
31,"Sandilands, Aaron",27y 112d,136 (65-0-71 47.79%),47 (0.35),←,
36,"Silvagni, Alex",22y 180d,1 (1-0-0 100.00%),1 (1.00),←,
8,"Suban, Nick",19y 323d,23 (7-0-16 30.43%),10 (0.43),←,
20,"Tarrant, Chris",29y 191d,221 (95-0-126 42.99%),358 (1.62),60 (20-0-40 33.33%),59 (0.98)
47,"van Berlo, Jay",21y 191d,5 (3-0-2 60.00%),3 (0.60),←,
Totals,Totals,24y 259d,1809 (806-1-1002 44.56%),1516 (0.84),,
C,"Harvey, Mark",44y 290d,52 (17-0-35 32.69%),,←,
