Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",24y 44d,123 (62-0-61 50.41%),116 (0.94),←,
15,"Cameron, Leon",29y 336d,231 (123-3-105 53.90%),92 (0.40),59 (30-0-29 50.85%),24 (0.41)
9,"Campbell, Wayne",29y 315d,243 (112-1-130 46.30%),152 (0.63),←,
6,"Chaffey, Mark",25y 90d,98 (46-0-52 46.94%),23 (0.23),←,
24,"Coughlan, Mark",20y 106d,17 (5-0-12 29.41%),6 (0.35),←,
14,"Fiora, Aaron",21y 107d,36 (20-0-16 55.56%),11 (0.31),←,
2,"Gaspar, Darren",26y 76d,162 (74-0-88 45.68%),15 (0.09),141 (67-0-74 47.52%),14 (0.10)
20,"Hall, Ray",21y 281d,34 (16-0-18 47.06%),13 (0.38),←,
39,"Kellaway, Andrew",26y 254d,99 (48-0-51 48.48%),20 (0.20),←,
3,"Kellaway, Duncan",29y 168d,168 (82-1-85 49.11%),12 (0.07),←,
21,"King, Clinton",24y 133d,75 (34-0-41 45.33%),23 (0.31),44 (24-0-20 54.55%),10 (0.23)
34,"Mills, Andrew",21y 47d,9 (7-0-2 77.78%),4 (0.44),←,
35,"Newman, Chris",20y 78d,10 (1-0-9 10.00%),,←,
5,"Ottens, Brad",22y 191d,95 (46-0-49 48.42%),122 (1.28),←,
8,"Pettifer, Kayne",20y 194d,17 (8-0-9 47.06%),15 (0.88),←,
12,"Richardson, Matthew",27y 138d,153 (74-0-79 48.37%),467 (3.05),←,
18,"Rodan, David",18y 300d,18 (5-0-13 27.78%),15 (0.83),←,
4,"Rogers, Matthew",28y 252d,175 (93-1-81 53.43%),158 (0.90),←,
10,"Stafford, Greg",27y 342d,142 (66-1-75 46.83%),73 (0.51),12 (4-0-8 33.33%),15 (1.25)
32,"Tivendale, Greg",23y 107d,77 (36-0-41 46.75%),57 (0.74),←,
29,"Torney, Jason",25y 49d,114 (57-1-56 50.44%),16 (0.14),←,
36,"Zantuck, Ty",20y 170d,28 (9-0-19 32.14%),5 (0.18),←,
Totals,Totals,24y 122d,2124 (1024-8-1092 48.21%),1415 (0.67),,
C,"Frawley, Danny",38y 330d,65 (32-0-33 49.23%),,←,
