Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16 ↑,"Carroll, Jack",1,,3,4,,,,1.0,,,1.0,,,,,2.0,2.0,,,,,,14.0
5,"Cerra, Adam",11,1,7,18,,1.0,,7.0,1.0,4.0,3.0,5.0,2.0,4.0,,7.0,12.0,,,1.0,,,64.0
26,"Cowan, Lachlan",6,3,3,9,,,,2.0,1.0,2.0,,,1.0,,,1.0,8.0,,,,,,67.0
9,"Cripps, Patrick",6,3,24,30,,1.0,,5.0,1.0,4.0,9.0,4.0,1.0,1.0,2.0,22.0,9.0,1.0,,,,,85.0
30,"Curnow, Charlie",16,9,,16,6,2.0,,,,3.0,1.0,1.0,4.0,1.0,3.0,10.0,6.0,4.0,2.0,2.0,,,98.0
35,"Curnow, Ed",9,3,8,17,,,,4.0,1.0,4.0,1.0,2.0,,1.0,,4.0,14.0,,,2.0,,2.0,87.0
12,"De Koning, Tom",4,6,7,11,1,,6.0,1.0,,3.0,1.0,2.0,,,,4.0,8.0,1.0,,1.0,,,67.0
15,"Docherty, Sam",9,3,10,19,,,,4.0,3.0,1.0,1.0,3.0,2.0,,,7.0,12.0,,,1.0,,,89.0
19,"Durdin, Corey",6,1,5,11,1,2.0,,6.0,,1.0,,1.0,1.0,1.0,,5.0,6.0,,,1.0,,1.0,76.0
25,"Fisher, Zac",9,4,19,28,,,,,3.0,3.0,5.0,3.0,1.0,,,9.0,20.0,,,1.0,,,77.0
29,"Hewett, George",6,3,9,15,,,,2.0,,1.0,1.0,,,,,6.0,10.0,,,1.0,,,71.0
14,"Hollands, Oliver",12,2,3,15,,,,1.0,3.0,4.0,,5.0,2.0,,,5.0,11.0,,,2.0,,,89.0
36,"Honey, Josh",9,6,,9,1,,,,,3.0,,1.0,,,,1.0,9.0,,1.0,,,,69.0
11 ↓,"McGovern, Mitch",19,6,8,27,,,,1.0,5.0,1.0,,3.0,1.0,1.0,,10.0,11.0,1.0,,3.0,,,73.0
10,"McKay, Harry",15,14,1,16,4,1.0,,2.0,,3.0,,4.0,,1.0,1.0,5.0,11.0,4.0,6.0,1.0,,2.0,97.0
3,"Motlop, Jesse",10,4,3,13,2,1.0,,3.0,,6.0,,4.0,1.0,3.0,,2.0,10.0,,2.0,,,1.0,81.0
24,"Newman, Nic",15,8,3,18,,,,2.0,6.0,1.0,,2.0,,,,,16.0,,,1.0,,,89.0
4,"OBrien, Lochie",10,4,5,15,,,,3.0,2.0,1.0,2.0,6.0,,2.0,,5.0,10.0,,,1.0,,1.0,84.0
27,"Pittonet, Marc",8,2,3,11,,,30.0,2.0,,2.0,4.0,3.0,1.0,1.0,,8.0,3.0,,,3.0,,,69.0
42,"Saad, Adam",17,6,8,25,,,,,5.0,2.0,1.0,1.0,,,,7.0,14.0,,,,1.0,,84.0
1,"Silvagni, Jack",10,7,6,16,1,,,4.0,1.0,2.0,,4.0,1.0,1.0,,5.0,11.0,1.0,1.0,4.0,,1.0,76.0
23,"Weitering, Jacob",13,12,2,15,,,,2.0,4.0,,,1.0,1.0,1.0,,3.0,12.0,1.0,,11.0,,,97.0
33,"Young, Lewis",18,10,4,22,,,,,6.0,1.0,,5.0,2.0,2.0,,4.0,15.0,1.0,,12.0,,,98.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,239,117,141,380,16,11.0,36.0,52.0,42.0,52.0,30.0,60.0,21.0,20.0,6.0,132.0,240.0,14.0,12.0,48.0,1.0,8.0,
Opposition,Opposition,203,74,189,392,11,18.0,32.0,44.0,36.0,54.0,41.0,61.0,20.0,21.0,,134.0,249.0,6.0,9.0,52.0,7.0,8.0,
