Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
47,"Ambrose, Patrick",22y 363d,16 (10-1-5 65.63%),13 (0.81),←,
12,"Baguley, Mark",27y 101d,49 (26-1-22 54.08%),2 (0.04),←,
2,"Bellchambers, Tom",25y 52d,68 (28-2-38 42.65%),50 (0.74),←,
3,"Chapman, Paul",32y 298d,270 (177-3-90 66.11%),356 (1.32),19 (11-1-7 60.53%),20 (1.05)
32,"Colyer, Travis",23y 6d,45 (23-1-21 52.22%),27 (0.60),←,
6,"Daniher, Joe",20y 179d,25 (14-1-10 58.00%),27 (1.08),←,
15,"Dempsey, Courtenay",27y 2d,105 (50-3-52 49.05%),26 (0.25),←,
46,"Fantasia, Orazio",18y 350d,3 (1-1-1 50.00%),,←,
35,"Gleeson, Martin",20y 5d,8 (3-1-4 43.75%),2 (0.25),←,
9,"Goddard, Brendon",29y 102d,246 (151-4-91 62.20%),138 (0.56),41 (25-1-15 62.20%),34 (0.83)
21,"Heppell, Dyson",22y 108d,83 (44-2-37 54.22%),20 (0.24),←,
1,"Hibberd, Michael",24y 239d,62 (35-1-26 57.26%),8 (0.13),←,
39,"Hocking, Heath",26y 246d,118 (58-3-57 50.42%),40 (0.34),←,
26,"Hooker, Cale",25y 321d,110 (52-2-56 48.18%),7 (0.06),←,
40,"Howlett, Ben",25y 313d,96 (51-2-43 54.17%),46 (0.48),←,
18,"Hurley, Michael",24y 90d,99 (49-3-47 51.01%),103 (1.04),←,
27,"Merrett, Zach",18y 331d,19 (11-1-7 60.53%),11 (0.58),←,
30,"Ryder, Paddy",26y 169d,169 (79-4-86 47.93%),116 (0.69),←,
5,"Stanton, Brent",28y 121d,225 (98-4-123 44.44%),147 (0.65),←,
4,"Watson, Jobe",29y 203d,187 (83-4-100 45.45%),105 (0.56),←,
8,"Winderlich, Jason",29y 324d,127 (53-2-72 42.52%),83 (0.65),←,
11,"Zaharakis, David",24y 190d,109 (56-2-51 52.29%),87 (0.80),←,
Totals,Totals,25y 71d,2239 (1152-48-1039 51.45%),1414 (0.63),,
C,"Thompson, Mark",50y 284d,282 (173-4-105 62.06%),,22 (12-1-9 56.82%),
