Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",18,8,9,27,1,,,2.0,2.0,3.0,,3.0,,,,5.0,22.0,,1.0,1.0,1.0,1.0,85.0
15,"Anderson, Noah",19,7,9,28,2,,,,2.0,9.0,6.0,4.0,2.0,1.0,3.0,11.0,19.0,,,2.0,,,81.0
31,"Andrew, Mac",9,7,3,12,,,,1.0,2.0,2.0,,2.0,,2.0,,7.0,5.0,4.0,,3.0,1.0,,84.0
2 ↑,"Atkins, Rory",5,4,2,7,,,,,,2.0,1.0,,,,,2.0,5.0,,,,,1.0,24.0
10,"Ballard, Charlie",9,7,3,12,,,,1.0,2.0,1.0,,1.0,,1.0,,2.0,9.0,1.0,,2.0,,,96.0
30,"Casboult, Levi",9,7,2,11,,3.0,10.0,1.0,,1.0,2.0,4.0,,1.0,,5.0,6.0,1.0,3.0,,,1.0,90.0
25,"Collins, Sam",8,8,5,13,,,,,2.0,,,,,,,5.0,8.0,1.0,,6.0,,,96.0
4,"Ellis, Brandon",14,9,2,16,1,1.0,,1.0,,2.0,1.0,,1.0,,,5.0,12.0,,,3.0,,,87.0
8,"Fiorini, Brayden",25,7,10,35,,,,1.0,4.0,5.0,7.0,5.0,1.0,2.0,2.0,14.0,22.0,,,1.0,,1.0,77.0
3,"Flanders, Sam",13,6,14,27,,,,2.0,2.0,9.0,5.0,3.0,1.0,,,13.0,14.0,1.0,1.0,,1.0,,79.0
7,"Holman, Nick",6,1,4,10,1,,,4.0,,2.0,,4.0,,2.0,,2.0,8.0,,,2.0,,1.0,87.0
19,"Humphrey, Bailey",8,2,5,13,,2.0,,,,3.0,1.0,3.0,,2.0,,6.0,7.0,,1.0,,,,71.0
34,"King, Ben",8,5,4,12,2,2.0,,,,2.0,,4.0,1.0,1.0,,5.0,7.0,1.0,5.0,1.0,,1.0,86.0
22,"Long, Ben",7,5,4,11,,,,2.0,3.0,,,1.0,,1.0,,5.0,8.0,1.0,,5.0,,,85.0
13,"Lukosius, Jack",10,7,1,11,2,2.0,,1.0,,6.0,,4.0,1.0,1.0,,3.0,9.0,,2.0,3.0,,1.0,76.0
44,"Macpherson, Darcy",17,8,8,25,,,,3.0,3.0,2.0,1.0,5.0,,2.0,,5.0,15.0,,,3.0,,,83.0
47,"Oea, Hewago",5,2,3,8,,,,5.0,,5.0,,1.0,,,,1.0,5.0,,,1.0,,,76.0
27,"Powell, Wil",17,12,2,19,,,,2.0,3.0,2.0,,2.0,1.0,,,1.0,17.0,,,,,,77.0
41,"Rosas, Malcolm",11,3,4,15,3,2.0,,3.0,,2.0,1.0,3.0,1.0,,,6.0,7.0,,2.0,,1.0,1.0,72.0
18,"Rowell, Matt",10,2,10,20,,,,5.0,2.0,2.0,7.0,4.0,1.0,3.0,1.0,11.0,8.0,,,1.0,,2.0,84.0
24,"Swallow, David",6,,4,10,1,,,2.0,,2.0,,2.0,,,,4.0,5.0,,,,,,72.0
14 ↓,"Weller, Lachie",8,6,4,12,,,,4.0,4.0,3.0,,1.0,,,,3.0,9.0,,,1.0,,,56.0
28,"Witts, Jarrod",10,5,4,14,1,,26.0,,1.0,3.0,5.0,3.0,1.0,1.0,,6.0,6.0,1.0,1.0,1.0,,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,252,128,116,368,14,17.0,36.0,40.0,32.0,68.0,37.0,59.0,11.0,20.0,6.0,127.0,233.0,11.0,16.0,36.0,4.0,10.0,
Opposition,Opposition,205,82,180,385,5,4.0,26.0,45.0,53.0,37.0,28.0,70.0,20.0,11.0,,127.0,248.0,4.0,5.0,40.0,12.0,4.0,
