Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",26y 151d,172 (69-2-101 40.70%),124 (0.72),←,
13,"Brunton, Neil",24y 222d,43 (5-1-37 12.79%),5 (0.12),←,
21,"Bryce, Paul",25y 32d,89 (34-2-53 39.33%),40 (0.45),15 (1-0-14 6.67%),11 (0.73)
28,"Cresswell, Daryn",22y 83d,24 (1-0-23 4.17%),31 (1.29),←,
5,"Daniels, Jayson",22y 175d,89 (26-1-62 29.78%),19 (0.21),15 (1-0-14 6.67%),
43,"Direen, Scott",20y 297d,11 (1-0-10 9.09%),6 (0.55),←,
6,"Dunkley, Andrew",25y 45d,34 (3-1-30 10.29%),1 (0.03),←,
48,"Gray, Troy",20y 168d,18 (1-1-16 8.33%),9 (0.50),←,
47,"Higgins, Leon",25y 47d,100 (32-2-66 33.00%),69 (0.69),←,
14,"Kelly, Paul",24y 16d,70 (12-2-56 18.57%),34 (0.49),←,
1,"Lawson, Jamie",21y 312d,44 (10-2-32 25.00%),24 (0.55),←,
3,"Lewis, Dale",24y 101d,59 (10-2-47 18.64%),60 (1.02),←,
4,"McRae, Dean",24y 274d,97 (35-1-61 36.60%),33 (0.34),16 (1-0-15 6.25%),8 (0.50)
8,"Minton-Connell, Simon",24y 109d,43 (10-0-33 23.26%),142 (3.30),24 (1-0-23 4.17%),92 (3.83)
17,"Mooney, Jason",20y 69d,17 (1-0-16 5.88%),2 (0.12),←,
23,"Neill, Robert",19y 220d,4 (0-0-4 0.00%),,←,
44,"Osborne, Richard",29y 58d,201 (81-0-120 40.30%),448 (2.23),14 (1-0-13 7.14%),37 (2.64)
22,"Rose, Gavin",23y 318d,17 (1-1-15 8.82%),,←,
45,"Stafford, Greg",18y 351d,6 (0-0-6 0.00%),3 (0.50),←,
9,"Werner, Michael",24y 64d,53 (26-0-27 49.06%),78 (1.47),13 (0-0-13 0.00%),18 (1.38)
Totals,Totals,23y 137d,1191 (358-18-815 30.06%),1128 (0.95),,
C,"Barassi, Ron",57y 167d,469 (264-4-201 56.72%),,13 (1-0-12 7.69%),
