Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",29y 358d,144 (85-1-58 59.38%),225 (1.56),←,
19,"Blakely, Connor",21y 129d,30 (11-0-19 36.67%),2 (0.07),←,
36,"Cox, Brennan",18y 330d,4 (1-0-3 25.00%),2 (0.50),←,
17,"Crozier, Hayden",23y 197d,63 (30-0-33 47.62%),40 (0.63),←,
4,"Darcy, Sean",19y 27d,3 (1-0-2 33.33%),1 (0.33),←,
7,"Fyfe, Nat",25y 294d,131 (79-1-51 60.69%),115 (0.88),←,
28,"Grey, Brady",21y 354d,15 (7-0-8 46.67%),8 (0.53),←,
21,"Hamling, Joel",24y 91d,38 (23-0-15 60.53%),,15 (7-0-8 46.67%),
9,"Hill, Bradley",24y,110 (81-0-29 73.64%),70 (0.64),15 (7-0-8 46.67%),12 (0.80)
32,"Hill, Stephen",27y 69d,183 (98-0-85 53.55%),107 (0.58),←,
15,"Hughes, Ethan",22y 214d,17 (7-0-10 41.18%),,←,
37,"Johnson, Michael",32y 262d,224 (122-1-101 54.69%),65 (0.29),←,
22,"Kersten, Shane",24y 116d,51 (35-0-16 68.63%),57 (1.12),14 (7-0-7 50.00%),16 (1.14)
2,"Logue, Griffin",19y 87d,7 (4-0-3 57.14%),1 (0.14),←,
27,"Neale, Lachie",24y 46d,107 (56-0-51 52.34%),56 (0.52),←,
43,"Nyhuis, Ryan",20y 306d,1 (1-0-0 100.00%),4 (4.00),←,
38,"Ryan, Luke",21y 153d,5 (1-0-4 20.00%),,←,
11,"Sheridan, Tom",23y 254d,67 (35-0-32 52.24%),20 (0.30),←,
8,"Suban, Nick",27y 61d,149 (79-1-69 53.36%),58 (0.39),←,
18,"Tucker, Darcy",20y 167d,24 (8-0-16 33.33%),10 (0.42),←,
10,"Walters, Michael",26y 183d,109 (60-1-48 55.50%),197 (1.81),←,
14,"Weller, Lachie",21y 136d,40 (13-0-27 32.50%),17 (0.43),←,
Totals,Totals,23y 241d,1522 (837-5-680 54.99%),1055 (0.69),,
C,"Lyon, Ross",50y 243d,255 (154-5-96 61.37%),,134 (78-1-55 58.58%),
