Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Caldwell, Jye",11,5,13,24,,,,8.0,1.0,4.0,3.0,5.0,,1.0,,8.0,17.0,1.0,1.0,2.0,,,68.0
13,"Cox, Nik",14,5,2,16,,,,1.0,6.0,2.0,,5.0,,,,2.0,12.0,,,5.0,1.0,,97.0
2,"Draper, Sam",7,1,1,8,,1.0,14.0,2.0,,3.0,1.0,4.0,,,,1.0,3.0,,,1.0,,1.0,77.0
28,"Duursma, Xavier",12,5,14,26,,,,4.0,6.0,1.0,2.0,1.0,4.0,,,10.0,15.0,,,2.0,1.0,,89.0
17,"Goldstein, Todd",3,1,5,8,,,20.0,1.0,1.0,,,2.0,1.0,1.0,,3.0,5.0,,,,,,68.0
11,"Gresham, Jade",6,1,6,12,3,,,1.0,,3.0,,5.0,1.0,2.0,,7.0,5.0,,,,,,80.0
21,"Heppell, Dyson",13,7,12,25,,,,2.0,5.0,,2.0,1.0,,,,9.0,15.0,1.0,,2.0,,,83.0
19 ↑,"Hind, Nick",5,2,,5,,1.0,,1.0,,4.0,,1.0,1.0,,,1.0,4.0,,,2.0,1.0,1.0,33.0
8,"Hobbs, Ben",9,3,4,13,,,,7.0,,1.0,,2.0,1.0,1.0,,2.0,12.0,,,,,,84.0
23,"Jones, Harry",8,9,3,11,1,,,1.0,,3.0,,2.0,,,,2.0,9.0,1.0,1.0,1.0,,1.0,85.0
29,"Kelly, Jake",9,5,11,20,,,,4.0,,2.0,1.0,1.0,1.0,,,6.0,14.0,,1.0,,,1.0,91.0
4,"Langford, Kyle",4,2,5,9,,,,4.0,,1.0,1.0,2.0,,1.0,,5.0,4.0,,,1.0,,,100.0
15,"Laverde, Jayden",5,5,5,10,,,,2.0,4.0,,,1.0,1.0,,,5.0,6.0,1.0,,5.0,,,85.0
37,"Martin, Nic",18,7,17,35,,,,2.0,2.0,3.0,,2.0,,1.0,,9.0,23.0,,,,1.0,1.0,96.0
1,"McGrath, Andrew",11,1,5,16,,,,4.0,6.0,2.0,4.0,4.0,2.0,1.0,,5.0,8.0,,,,5.0,,83.0
32,"McKay, Ben",9,6,9,18,,,,1.0,3.0,,,1.0,3.0,,,11.0,7.0,1.0,,7.0,,,100.0
47 ↓,"Menzie, Jye",2,2,2,4,,1.0,,,1.0,1.0,,,,,,2.0,2.0,,1.0,2.0,,,40.0
7,"Merrett, Zach",22,6,14,36,,1.0,,5.0,2.0,7.0,7.0,4.0,2.0,,,13.0,24.0,,,1.0,1.0,1.0,86.0
3,"Parish, Darcy",6,2,15,21,,,,3.0,1.0,,2.0,3.0,,,,11.0,11.0,,,1.0,,,80.0
16,"Perkins, Archie",10,1,6,16,1,1.0,,2.0,,3.0,3.0,1.0,2.0,,,7.0,8.0,,1.0,1.0,1.0,,50.0
27,"Redman, Mason",9,3,6,15,,,,2.0,3.0,1.0,,2.0,1.0,,,5.0,10.0,,,1.0,,,76.0
12,"Setterfield, Will",8,2,11,19,,,,7.0,3.0,2.0,4.0,5.0,,,,8.0,11.0,,,,,,82.0
25,"Stringer, Jake",5,3,4,9,1,,,1.0,,,,3.0,,1.0,,4.0,5.0,,,,,,67.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,84,170,376,6,6.0,34.0,65.0,44.0,43.0,30.0,57.0,20.0,9.0,,136.0,230.0,5.0,5.0,34.0,11.0,6.0,
Opposition,Opposition,237,110,119,356,17,9.0,23.0,48.0,36.0,63.0,39.0,65.0,9.0,20.0,6.0,140.0,210.0,12.0,12.0,49.0,6.0,11.0,
