Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
11,"Adams, Taylor",19y 283d,24 (2-0-22 8.33%),9 (0.38),←,
35,"Corr, Aidan",19y 44d,8 (0-0-8 0.00%),1 (0.13),←,
26,"Giles, Jonathan",25y 173d,33 (2-0-31 6.06%),24 (0.73),←,
38,"Gilham, Stephen",28y 301d,109 (63-1-45 58.26%),4 (0.04),10 (0-0-10 0.00%),
4,"Greene, Toby",19y 278d,31 (2-0-29 6.45%),10 (0.32),←,
2,"Hampton, Curtly",20y 112d,26 (1-0-25 3.85%),7 (0.27),←,
19,"Haynes, Nick",21y 43d,11 (0-0-11 0.00%),1 (0.09),←,
33,"Hoskin-Elliott, Will",19y 301d,15 (1-0-14 6.67%),11 (0.73),←,
40,"Kennedy, Adam",20y 353d,27 (2-0-25 7.41%),,←,
39,"Mohr, Tim",24y 254d,26 (1-0-25 3.85%),1 (0.04),←,
37,"OhAilpin, Setanta",30y 104d,86 (33-1-52 38.95%),80 (0.93),6 (0-0-6 0.00%),13 (2.17)
23,"Reid, Sam",23y 235d,23 (6-0-17 26.09%),3 (0.13),13 (0-0-13 0.00%),2 (0.15)
9,"Scully, Tom",22y 46d,63 (15-1-47 24.60%),18 (0.29),32 (2-0-30 6.25%),12 (0.38)
5,"Shiel, Dylan",20y 113d,25 (1-0-24 4.00%),10 (0.40),←,
10,"Smith, Devon",20y 41d,32 (2-0-30 6.25%),18 (0.56),←,
28,"Sumner, Liam",19y 318d,7 (1-0-6 14.29%),6 (0.86),←,
20,"Tomlinson, Adam",19y 324d,18 (0-0-18 0.00%),4 (0.22),←,
31,"Townsend, Jacob",20y 10d,18 (2-0-16 11.11%),2 (0.11),←,
17,"Treloar, Adam",20y 113d,30 (2-0-28 6.67%),20 (0.67),←,
8,"Ward, Callan",23y 81d,93 (34-0-59 36.56%),48 (0.52),33 (2-0-31 6.06%),15 (0.45)
6,"Whitfield, Lachie",18y 347d,12 (0-0-12 0.00%),3 (0.25),←,
51,"Williams, Zac",18y 283d,5 (0-0-5 0.00%),1 (0.20),←,
Totals,Totals,21y 255d,722 (170-3-549 23.55%),281 (0.39),,
C,"Sheedy, Kevin",65y 188d,669 (388-6-275 58.45%),,35 (2-0-33 5.71%),
