Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",28y 311d,63 (40-0-23 63.49%),5 (0.08),36 (26-0-10 72.22%),1 (0.03)
4,"Ah Chee, Callum",24y 210d,92 (45-0-47 48.91%),37 (0.40),47 (37-0-10 78.72%),13 (0.28)
31,"Andrews, Harris",25y 147d,144 (60-0-84 41.67%),10 (0.07),←,
43,"Answerth, Noah",22y 274d,36 (27-0-9 75.00%),2 (0.06),←,
33,"Bailey, Zac",22y 226d,78 (50-0-28 64.10%),73 (0.94),←,
7,"Berry, Jarrod",24y 91d,93 (48-0-45 51.61%),41 (0.44),←,
13,"Berry, Tom",21y 6d,18 (14-0-4 77.78%),3 (0.17),←,
23,"Cameron, Charlie",27y 306d,159 (101-1-57 63.84%),266 (1.67),86 (54-0-32 62.79%),179 (2.08)
18,"Coleman, Keidean",22y 37d,26 (18-0-8 69.23%),9 (0.35),←,
32,"Fort, Darcy",28y 274d,16 (12-0-4 75.00%),12 (0.75),8 (7-0-1 87.50%),6 (0.75)
35,"Lester, Ryan",29y 254d,159 (65-0-94 40.88%),46 (0.29),←,
17,"Lyons, Jarryd",29y 289d,167 (97-0-70 58.08%),82 (0.49),75 (53-0-22 70.67%),33 (0.44)
11,"McCarthy, Lincoln",28y 197d,102 (74-0-28 72.55%),106 (1.04),73 (51-0-22 69.86%),81 (1.11)
6,"McCluggage, Hugh",24y 65d,114 (61-0-53 53.51%),71 (0.62),←,
46,"McInerney, Oscar",27y 301d,86 (54-0-32 62.79%),40 (0.47),←,
25,"McStay, Daniel",26y 317d,147 (69-0-78 46.94%),123 (0.84),←,
9,"Neale, Lachie",28y 348d,203 (111-0-92 54.68%),106 (0.52),68 (46-0-22 67.65%),39 (0.57)
40,"Payne, Jack",22y 204d,16 (8-0-8 50.00%),1 (0.06),←,
20,"Prior, Jaxon",20y 337d,22 (18-0-4 81.82%),7 (0.32),←,
16,"Rayner, Cam",22y 198d,71 (41-0-30 57.75%),66 (0.93),←,
10,"Rich, Daniel",31y 334d,254 (107-1-146 42.32%),113 (0.44),←,
37,"Starcevich, Brandon",22y 287d,55 (38-0-17 69.09%),3 (0.05),←,
15,"Zorko, Dayne",33y 87d,216 (92-0-124 42.59%),212 (0.98),←,
Totals,Totals,25y 365d,2337 (1250-2-1085 53.49%),1434 (0.61),,
C,"Fagan, Chris",60y 318d,119 (63-0-56 52.94%),,←,
