Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ambrose, Patrick",3,2,7,10,,,,3.0,,1.0,1.0,1.0,,1.0,,5.0,6.0,,,1.0,,,88.0
12,"Baguley, Mark",8,5,14,22,,,,2.0,,2.0,,4.0,1.0,2.0,,8.0,14.0,1.0,,,,1.0,89.0
2,"Bellchambers, Tom",6,2,3,9,,,21.0,3.0,,2.0,2.0,2.0,2.0,2.0,,5.0,4.0,,,2.0,,,86.0
22,"Carlisle, Jake",7,4,4,11,,,4.0,4.0,4.0,2.0,1.0,,1.0,,,3.0,7.0,,,3.0,1.0,,90.0
32,"Colyer, Travis",10,5,6,16,1,1.0,,4.0,,1.0,1.0,6.0,1.0,,,5.0,11.0,,,,,,83.0
6,"Daniher, Joe",7,6,5,12,1,1.0,1.0,3.0,1.0,2.0,,5.0,,2.0,,3.0,9.0,,3.0,3.0,,1.0,89.0
15,"Dempsey, Courtenay",11,4,3,14,,,,2.0,1.0,1.0,,3.0,,,,3.0,10.0,1.0,,3.0,,,78.0
35 ↑,"Gleeson, Martin",4,2,6,10,1,,,,1.0,1.0,,,,,,5.0,5.0,,1.0,2.0,,,33.0
9,"Goddard, Brendon",16,4,19,35,,,,6.0,4.0,3.0,7.0,2.0,,1.0,,15.0,19.0,,,1.0,1.0,,77.0
42,"Gwilt, James",11,3,6,17,,,,3.0,2.0,3.0,,3.0,,2.0,,7.0,9.0,,,5.0,1.0,,92.0
41 ↓,"Hams, Will",3,1,1,4,,1.0,,2.0,,1.0,,,,,,2.0,2.0,,,1.0,,,51.0
21,"Heppell, Dyson",18,3,6,24,,,2.0,1.0,1.0,2.0,7.0,2.0,,,,14.0,10.0,,,,,,88.0
1,"Hibberd, Michael",10,6,12,22,,,,1.0,4.0,,,1.0,,,,4.0,18.0,,,2.0,,,88.0
26,"Hooker, Cale",8,4,3,11,,,,1.0,5.0,,,3.0,1.0,2.0,,6.0,7.0,1.0,,7.0,,,95.0
40,"Howlett, Ben",9,4,5,14,1,,,7.0,,2.0,1.0,3.0,,1.0,,6.0,8.0,,1.0,2.0,,1.0,82.0
18,"Hurley, Michael",11,3,5,16,,,,5.0,,1.0,,3.0,1.0,,,4.0,10.0,,,6.0,,,95.0
17,"Melksham, Jake",4,2,7,11,,,,3.0,,3.0,1.0,2.0,1.0,2.0,,5.0,5.0,,,1.0,,,88.0
20,"Merrett, Jackson",9,4,3,12,1,1.0,,3.0,1.0,1.0,1.0,,,,,4.0,8.0,,,,,,79.0
7,"Merrett, Zach",10,5,13,23,1,,,3.0,1.0,5.0,2.0,4.0,,1.0,,9.0,13.0,,,1.0,1.0,1.0,80.0
5,"Stanton, Brent",16,9,9,25,,,,4.0,2.0,6.0,4.0,1.0,,1.0,,8.0,17.0,,,1.0,2.0,,91.0
4,"Watson, Jobe",16,8,12,28,1,2.0,2.0,2.0,,4.0,5.0,5.0,,2.0,,11.0,18.0,,1.0,3.0,,,79.0
11,"Zaharakis, David",7,1,6,13,,,,3.0,1.0,2.0,3.0,1.0,,1.0,,5.0,8.0,,1.0,,,1.0,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,87,155,359,7,10.0,30.0,65.0,28.0,45.0,36.0,51.0,8.0,20.0,,137.0,218.0,3.0,7.0,44.0,6.0,5.0,
Opposition,Opposition,223,107,167,390,12,8.0,47.0,59.0,35.0,43.0,35.0,37.0,20.0,8.0,6.0,148.0,243.0,16.0,10.0,40.0,8.0,6.0,
