Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",21y 12d,50 (27-0-23 54.00%),52 (1.04),←,
17,"Broderick, Paul",29y 181d,217 (104-1-112 48.16%),146 (0.67),124 (65-1-58 52.82%),66 (0.53)
9,"Campbell, Wayne",26y 283d,175 (80-1-94 46.00%),104 (0.59),←,
6,"Chaffey, Mark",22y 58d,32 (13-0-19 40.63%),6 (0.19),←,
10,"Daffy, Nick",26y 53d,125 (66-1-58 53.20%),159 (1.27),←,
7,"Dragicevic, Marc",18y 95d,9 (4-0-5 44.44%),3 (0.33),←,
25,"Gale, Brendon",30y 350d,194 (83-1-110 43.04%),179 (0.92),←,
2,"Gaspar, Darren",23y 44d,97 (45-0-52 46.39%),7 (0.07),76 (38-0-38 50.00%),6 (0.08)
20,"Harrison, Ben",24y 167d,54 (28-0-26 51.85%),31 (0.57),52 (26-0-26 50.00%),31 (0.60)
16,"Holland, Ben",22y 54d,57 (29-0-28 50.88%),70 (1.23),←,
43,"Hollands, Ben",21y 172d,8 (3-0-5 37.50%),5 (0.63),←,
23,"James, Aaron",22y 245d,37 (14-2-21 40.54%),15 (0.41),14 (5-0-9 35.71%),9 (0.64)
39,"Kellaway, Andrew",23y 222d,26 (13-0-13 50.00%),,←,
3,"Kellaway, Duncan",26y 136d,123 (62-1-60 50.81%),5 (0.04),←,
33,"Knights, Matthew",28y 271d,208 (84-0-124 40.38%),114 (0.55),←,
5,"Ottens, Brad",19y 159d,26 (13-0-13 50.00%),17 (0.65),←,
14,"Plapp, Justin",22y 11d,13 (8-0-5 61.54%),20 (1.54),←,
13,"Powell, Robert",23y 106d,50 (27-0-23 54.00%),50 (1.00),←,
40,"Proctor, Lionel",19y 218d,11 (7-0-4 63.64%),2 (0.18),←,
12,"Richardson, Matthew",24y 106d,113 (55-0-58 48.67%),350 (3.10),←,
4,"Rogers, Matthew",25y 220d,112 (59-1-52 53.13%),78 (0.70),←,
26,"Sampson, Clay",23y 129d,47 (25-0-22 53.19%),24 (0.51),10 (4-0-6 40.00%),7 (0.70)
Totals,Totals,23y 316d,1784 (849-8-927 47.59%),1437 (0.81),,
C,"Gieschen, Jeff",42y 284d,41 (22-0-19 53.66%),,←,
