Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
35,"Corr, Aidan",23y 67d,51 (19-2-30 39.22%),1 (0.02),←,
1,"Davis, Phil",26y 327d,113 (50-2-61 45.13%),6 (0.05),95 (39-2-54 42.11%),5 (0.05)
4,"Greene, Toby",23y 301d,111 (43-0-68 38.74%),111 (1.00),←,
19,"Haynes, Nick",25y 66d,73 (31-2-40 43.84%),7 (0.10),←,
17,"Johnson, Steve",34y 19d,288 (201-4-83 70.49%),508 (1.76),35 (23-1-11 67.14%),56 (1.60)
22,"Kelly, Josh",22y 161d,76 (39-2-35 52.63%),45 (0.59),←,
15,"Kennedy, Matthew",20y 108d,16 (8-2-6 56.25%),5 (0.31),←,
37,"Lobb, Rory",24y 164d,48 (27-2-19 58.33%),50 (1.04),←,
41,"Mumford, Shane",31y 18d,168 (108-4-56 65.48%),50 (0.30),68 (39-2-27 58.82%),11 (0.16)
25,"Mzungu, Tendai",31y 145d,106 (59-2-45 56.60%),55 (0.52),4 (0-1-3 12.50%),1 (0.25)
12,"Patton, Jonathon",24y 64d,70 (32-2-36 47.14%),109 (1.56),←,
36,"Perryman, Harry",18y 216d,7 (3-1-3 50.00%),1 (0.14),←,
9,"Scully, Tom",26y 69d,143 (55-3-85 39.51%),68 (0.48),112 (42-2-68 38.39%),62 (0.55)
11,"Setterfield, Will",19y 168d,1 (0-0-1 0.00%),,←,
23,"Shaw, Heath",31y 238d,254 (154-4-96 61.42%),39 (0.15),81 (44-2-35 55.56%),2 (0.02)
5,"Shiel, Dylan",24y 136d,104 (41-2-61 40.38%),55 (0.53),←,
10,"Smith, Devon",24y 64d,105 (35-2-68 34.29%),97 (0.92),←,
20,"Tomlinson, Adam",23y 347d,84 (28-2-54 34.52%),19 (0.23),←,
8,"Ward, Callan",27y 104d,184 (78-2-104 42.93%),92 (0.50),124 (46-2-76 37.90%),59 (0.48)
6,"Whitfield, Lachie",23y 5d,82 (33-2-47 41.46%),39 (0.48),←,
29,"Williams, Zac",22y 306d,68 (34-0-34 50.00%),20 (0.29),←,
16,"Wilson, Nathan",24y 197d,69 (35-2-32 52.17%),15 (0.22),←,
Totals,Totals,25y 50d,2221 (1113-44-1064 50.11%),1392 (0.63),,
C,"Cameron, Leon",44y 324d,85 (44-2-39 52.94%),,←,
