Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",26y 150d,177 (97-0-80 54.80%),165 (0.93),←,
12,"Cordy, Zaine",25y 178d,109 (58-0-51 53.21%),11 (0.10),←,
31,"Dale, Bailey",25y 275d,91 (49-0-42 53.85%),71 (0.78),←,
35,"Daniel, Caleb",25y 290d,140 (76-0-64 54.29%),37 (0.26),←,
5,"Dunkley, Josh",25y 104d,99 (55-0-44 55.56%),48 (0.48),←,
15,"Duryea, Taylor",30y 364d,165 (112-1-52 68.18%),24 (0.15),47 (30-0-17 63.83%),3 (0.06)
43,"Gardner, Ryan",24y 326d,27 (16-0-11 59.26%),2 (0.07),←,
21,"Liberatore, Tom",29y 342d,179 (85-0-94 47.49%),66 (0.37),←,
11,"Macrae, Jack",27y 263d,191 (101-0-90 52.88%),45 (0.24),←,
8,"Martin, Stefan",35y 157d,200 (65-1-134 32.75%),47 (0.23),10 (7-0-3 70.00%),1 (0.10)
27,"McComb, Robbie",26y 125d,1 (0-0-1 0.00%),,←,
30,"McNeil, Lachlan",21y 73d,16 (11-0-5 68.75%),7 (0.44),←,
33,"Naughton, Aaron",22y 144d,84 (47-0-37 55.95%),111 (1.32),←,
22,"OBrien, Tim",28y 26d,100 (52-3-45 53.50%),73 (0.73),3 (1-0-2 33.33%),
20,"Richards, Ed",22y 294d,69 (34-0-35 49.28%),24 (0.35),←,
13,"Schache, Josh",24y 245d,67 (21-0-46 31.34%),75 (1.12),40 (18-0-22 45.00%),50 (1.25)
28,"Scott, Anthony",27y 54d,26 (18-0-8 69.23%),14 (0.54),←,
6,"Smith, Bailey",21y 137d,72 (42-0-30 58.33%),34 (0.47),←,
1,"Treloar, Adam",29y 45d,196 (84-1-111 43.11%),116 (0.59),23 (14-0-9 60.87%),19 (0.83)
2,"Ugle-Hagan, Jamarra",20y 19d,11 (5-0-6 45.45%),11 (1.00),←,
19,"Weightman, Cody",21y 98d,25 (14-0-11 56.00%),39 (1.56),←,
14,"West, Rhylee",21y 285d,12 (8-0-4 66.67%),3 (0.25),←,
34,"Williams, Bailey",24y 195d,87 (46-0-41 52.87%),11 (0.13),←,
Totals,Totals,25y 214d,2144 (1096-6-1042 51.12%),1034 (0.48),,
C,"Beveridge, Luke",51y 243d,166 (94-0-72 56.63%),,←,
