St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Battle, Josh",13,1,4,17,,,,1.0,3.0,2.0,,4.0,1.0,2.0,,6.0,9.0,1.0,,,,,80.0
16,"Butler, Dan",4,1,4,8,,,,6.0,,1.0,1.0,3.0,2.0,2.0,,5.0,4.0,,,3.0,,,82.0
38,"Campbell, Tom",6,2,5,11,,1.0,10.0,1.0,,3.0,3.0,3.0,1.0,1.0,,9.0,3.0,1.0,1.0,5.0,,,50.0
5,"Crouch, Brad",15,1,9,24,,,,5.0,1.0,2.0,6.0,11.0,2.0,3.0,,8.0,11.0,,,,,,83.0
4,"Gresham, Jade",16,4,6,22,,3.0,,2.0,,5.0,1.0,3.0,3.0,,,12.0,7.0,,,,,,74.0
22,"Higgins, Jack",6,5,3,9,1,3.0,,1.0,,2.0,,2.0,,,,3.0,7.0,,3.0,1.0,,,89.0
8,"Hill, Bradley",13,4,7,20,,,,3.0,1.0,4.0,,6.0,1.0,2.0,,6.0,12.0,,,2.0,1.0,2.0,93.0
20,"Howard, Dougal",11,3,2,13,,,,1.0,5.0,2.0,,1.0,2.0,,,4.0,3.0,1.0,,16.0,,1.0,95.0
12,"King, Max",7,3,2,9,2,2.0,,,,2.0,,,2.0,,,6.0,3.0,1.0,2.0,1.0,,,91.0
31,"Lienert, Jarrod",,,,,,,,,,,,,,,,,,,,,,,
21,"Long, Ben",11,4,5,16,,,,3.0,2.0,1.0,,3.0,2.0,2.0,,5.0,11.0,,,4.0,,,81.0
36,"McKenzie, Daniel",12,2,7,19,1,1.0,,2.0,5.0,2.0,2.0,4.0,,,,8.0,8.0,,,5.0,,,74.0
28,"Membrey, Tim",8,3,6,14,,,,2.0,,5.0,,3.0,1.0,1.0,,6.0,8.0,1.0,,5.0,,,88.0
33,"Paton, Ben",13,1,5,18,,,,7.0,5.0,1.0,,4.0,2.0,,,10.0,4.0,,,3.0,,,85.0
6,"Ross, Sebastian",24,4,7,31,,,,4.0,4.0,7.0,3.0,5.0,,1.0,1.0,9.0,22.0,,,2.0,,,84.0
18,"Ryder, Paddy",7,4,1,8,,2.0,27.0,2.0,,1.0,4.0,3.0,1.0,2.0,,5.0,3.0,1.0,1.0,2.0,,,76.0
35,"Sinclair, Jack",18,1,5,23,,,,3.0,9.0,4.0,,6.0,1.0,,,9.0,10.0,,,2.0,,,85.0
9,"Steele, Jack",15,5,12,27,,,,8.0,1.0,5.0,6.0,4.0,2.0,1.0,2.0,12.0,12.0,1.0,,2.0,,,87.0
7,"Wanganeen-Milera, Nasiah",15,4,3,18,,2.0,,4.0,2.0,3.0,,1.0,,,,5.0,11.0,,,2.0,1.0,,77.0
29,"Webster, Jimmy",11,4,8,19,,,,2.0,5.0,,1.0,3.0,1.0,1.0,,6.0,10.0,,,3.0,,,79.0
44,"Wilkie, Callum",6,2,7,13,,,,2.0,3.0,2.0,,2.0,1.0,2.0,,5.0,7.0,,,8.0,,,100.0
17,"Windhager, Marcus",4,,9,13,,,,3.0,,3.0,1.0,1.0,1.0,,,5.0,8.0,,,1.0,,,70.0
32,"Wood, Mason",13,4,10,23,,,,,4.0,4.0,4.0,3.0,,,,16.0,9.0,1.0,,4.0,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,248,62,127,375,4,18.0,37.0,62.0,50.0,61.0,32.0,75.0,26.0,20.0,3.0,160.0,182.0,8.0,7.0,71.0,2.0,3.0,
Opposition,Opposition,245,83,130,375,5,13.0,12.0,51.0,56.0,56.0,28.0,70.0,20.0,26.0,3.0,136.0,216.0,6.0,6.0,66.0,3.0,3.0,
