Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
26,"Bradley, Kepler",23y 143d,60 (15-1-44 25.83%),26 (0.43),11 (2-0-9 18.18%),12 (1.09)
36,"Browne, Andrew",24y 326d,29 (10-0-19 34.48%),6 (0.21),←,
15,"Crowley, Ryan",25y 31d,74 (33-0-41 44.59%),54 (0.73),←,
25,"Dodd, Steven",25y 289d,78 (36-0-42 46.15%),5 (0.06),←,
41,"Duffield, Paul",24y 59d,26 (9-0-17 34.62%),8 (0.31),←,
14,"Grover, Antoni",29y 25d,148 (65-0-83 43.92%),19 (0.13),←,
4,"Hasleby, Paul",27y 297d,168 (72-0-96 42.86%),100 (0.60),←,
42,"Head, Josh",25y 363d,5 (2-0-3 40.00%),1 (0.20),←,
32,"Hill, Stephen",18y 339d,2 (0-0-2 0.00%),1 (0.50),←,
5,"Ibbotson, Garrick",21y 21d,22 (6-0-16 27.27%),8 (0.36),←,
37,"Johnson, Michael",24y 167d,76 (37-0-39 48.68%),15 (0.20),←,
18,"McPharlin, Luke",27y 125d,135 (68-0-67 50.37%),93 (0.69),123 (60-0-63 48.78%),90 (0.73)
16,"Mundy, David",23y 259d,88 (41-0-47 46.59%),23 (0.26),←,
10,"Palmer, Rhys",20y 51d,22 (5-0-17 22.73%),13 (0.59),←,
29,"Pavlich, Matthew",27y 95d,196 (83-0-113 42.35%),382 (1.95),←,
7,"Peake, Brett",25y 274d,59 (29-0-30 49.15%),33 (0.56),←,
31,"Sandilands, Aaron",26y 120d,117 (58-0-59 49.57%),34 (0.29),←,
3,"Schammer, Byron",23y 288d,107 (56-0-51 52.34%),31 (0.29),←,
6,"Solomon, Dean",29y 86d,192 (102-1-89 53.39%),75 (0.39),34 (10-0-24 29.41%),19 (0.56)
8,"Suban, Nick",18y 331d,2 (0-0-2 0.00%),1 (0.50),←,
20,"Tarrant, Chris",28y 199d,200 (88-0-112 44.00%),355 (1.77),39 (13-0-26 33.33%),56 (1.44)
22,"Thornton, Scott",26y 206d,74 (33-0-41 44.59%),9 (0.12),←,
Totals,Totals,24y 336d,1880 (848-2-1030 45.11%),1292 (0.69),,
C,"Harvey, Mark",43y 298d,31 (10-0-21 32.26%),,←,
