Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Coniglio, Stephen",8,8,16,24,,,,4.0,2.0,1.0,1.0,5.0,,2.0,,9.0,15.0,,,,,,86.0
35,"Corr, Aidan",4,2,3,7,,,,2.0,2.0,,,2.0,,,,3.0,5.0,,,4.0,,,90.0
1,"Davis, Phil",6,8,7,13,,,,2.0,6.0,1.0,,3.0,1.0,1.0,,5.0,8.0,1.0,,9.0,,,92.0
24,"de Boer, Matt",4,1,13,17,,1.0,,7.0,,2.0,2.0,1.0,,1.0,,7.0,10.0,,,1.0,1.0,,86.0
7,"Deledio, Brett",8,5,3,11,,,,4.0,,1.0,2.0,5.0,2.0,2.0,,6.0,6.0,,,1.0,,,76.0
4,"Greene, Toby",6,3,13,19,,1.0,,2.0,,,1.0,3.0,2.0,1.0,,8.0,9.0,,,,,,89.0
19,"Haynes, Nick",9,3,11,20,,,,3.0,4.0,3.0,1.0,4.0,2.0,2.0,,10.0,10.0,1.0,,4.0,,,84.0
27,"Himmelberg, Harry",8,3,2,10,4,1.0,,2.0,,1.0,,1.0,4.0,,,6.0,4.0,1.0,3.0,1.0,,,84.0
2,"Hopper, Jacob",7,4,20,27,,,,4.0,3.0,1.0,5.0,7.0,1.0,4.0,,13.0,15.0,,,,,,71.0
17,"Johnson, Steve",5,4,10,15,,,,,,1.0,,6.0,2.0,2.0,,5.0,11.0,,1.0,,,,80.0
22,"Kelly, Josh",15,4,13,28,1,1.0,,8.0,,8.0,6.0,3.0,1.0,2.0,,10.0,19.0,,2.0,,,,89.0
37,"Lobb, Rory",5,6,4,9,,,31.0,2.0,1.0,2.0,2.0,2.0,3.0,,,6.0,5.0,2.0,,4.0,,1.0,86.0
12,"Patton, Jonathon",11,8,10,21,1,1.0,10.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,,9.0,12.0,1.0,3.0,2.0,1.0,,89.0
9,"Scully, Tom",14,5,11,25,,1.0,,4.0,1.0,6.0,3.0,3.0,1.0,1.0,,10.0,15.0,,1.0,1.0,,2.0,96.0
23,"Shaw, Heath",17,6,5,22,,,,1.0,8.0,,,2.0,,1.0,,4.0,13.0,1.0,,5.0,5.0,,92.0
5,"Shiel, Dylan",4,,3,7,,1.0,,,,1.0,1.0,2.0,1.0,,,2.0,5.0,,,,,,19.0
14,"Taranto, Tim",10,2,5,15,,,,6.0,,4.0,1.0,1.0,,,,6.0,9.0,,,2.0,1.0,,74.0
20,"Tomlinson, Adam",16,7,10,26,,,,5.0,1.0,2.0,,7.0,4.0,1.0,,7.0,19.0,,,2.0,2.0,,94.0
8,"Ward, Callan",18,3,7,25,3,1.0,,6.0,2.0,7.0,7.0,3.0,1.0,1.0,,11.0,12.0,1.0,1.0,1.0,,1.0,85.0
6,"Whitfield, Lachie",12,2,7,19,,,,,2.0,8.0,3.0,1.0,,1.0,,10.0,10.0,,,2.0,,2.0,87.0
29,"Williams, Zac",15,5,6,21,,1.0,,3.0,1.0,5.0,1.0,7.0,,2.0,,5.0,15.0,1.0,2.0,3.0,1.0,1.0,75.0
16,"Wilson, Nathan",9,3,2,11,,,,1.0,5.0,3.0,,6.0,1.0,2.0,,4.0,6.0,,,2.0,,1.0,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,92,181,392,9,13.0,41.0,67.0,39.0,59.0,37.0,77.0,28.0,27.0,,156.0,233.0,9.0,13.0,44.0,11.0,8.0,
Opposition,Opposition,203,68,130,333,15,13.0,28.0,72.0,39.0,56.0,34.0,63.0,27.0,28.0,,147.0,181.0,8.0,11.0,63.0,9.0,12.0,
