Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",18,11,5,23,,,,2.0,5.0,3.0,1.0,4.0,,,,5.0,18.0,,,,2.0,,91.0
16,"Brown, Leigh",8,7,10,18,,,1.0,5.0,2.0,,3.0,2.0,1.0,,,5.0,12.0,,,2.0,1.0,,90.0
38,"Gibson, Josh",5,3,5,10,,,,3.0,2.0,,1.0,,,,,2.0,7.0,,,3.0,,,67.0
6,"Grant, Shannon",4,3,2,6,1,,,,1.0,1.0,2.0,1.0,,1.0,,3.0,3.0,,,,,,85.0
15,"Green, Kasey",13,9,5,18,,,,2.0,1.0,3.0,1.0,2.0,,2.0,,4.0,13.0,1.0,,2.0,,,86.0
31,"Hale, David",10,4,3,13,,,20.0,4.0,,2.0,2.0,1.0,1.0,1.0,,5.0,8.0,1.0,,1.0,,,82.0
39,"Harding, Leigh",9,2,2,11,2,,,1.0,,1.0,,4.0,4.0,1.0,,7.0,5.0,,,,,,78.0
4,"Harris, Daniel",6,3,4,10,,,,1.0,2.0,3.0,2.0,1.0,,1.0,,3.0,7.0,,,1.0,,,58.0
29,"Harvey, Brent",14,5,7,21,1,2.0,,1.0,,4.0,3.0,3.0,1.0,1.0,1.0,4.0,18.0,,2.0,2.0,,,83.0
2,"Hay, Jonathan",1,2,5,6,,,,,,,,,,,,3.0,3.0,,,3.0,,,77.0
21,"Jones, Corey",16,3,6,22,2,1.0,,4.0,,3.0,4.0,,4.0,,,13.0,7.0,,,2.0,1.0,,97.0
1,"McIntosh, Hamish",1,,2,3,,,12.0,3.0,,,,1.0,,1.0,,2.0,1.0,,,1.0,,,40.0
37,"Perry, Joel",4,2,4,8,,,,,3.0,,,,,,,2.0,5.0,,,1.0,,,69.0
20,"Petrie, Drew",10,9,4,14,,3.0,2.0,,2.0,4.0,,1.0,2.0,,,8.0,6.0,4.0,3.0,1.0,,1.0,93.0
30,"Pratt, Daniel",17,11,2,19,,,,4.0,4.0,,,1.0,3.0,,,4.0,15.0,,,5.0,,,87.0
3,"Rawlings, Brady",12,6,11,23,,,,2.0,3.0,,1.0,,2.0,,,7.0,17.0,,,3.0,1.0,,90.0
7,"Simpson, Adam",11,1,13,24,,,2.0,4.0,2.0,3.0,6.0,3.0,,,,6.0,18.0,,,2.0,,,78.0
9,"Sinclair, Jess",20,11,9,29,,,1.0,3.0,2.0,2.0,5.0,4.0,1.0,1.0,,8.0,21.0,,,1.0,1.0,,98.0
19,"Swallow, Andrew",6,1,4,10,,2.0,,6.0,1.0,2.0,3.0,1.0,1.0,1.0,,7.0,4.0,,,,,,67.0
23,"Thompson, Nathan",8,7,1,9,,2.0,,1.0,,2.0,,2.0,,1.0,,2.0,7.0,1.0,3.0,,,,100.0
36,"Watt, Shannon",7,3,5,12,,,,3.0,5.0,,2.0,2.0,,1.0,,5.0,7.0,1.0,,2.0,1.0,,95.0
8,"Wells, Daniel",13,4,10,23,,,1.0,3.0,6.0,6.0,4.0,2.0,1.0,,,10.0,13.0,2.0,,3.0,5.0,1.0,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,107,119,332,6,13.0,39.0,52.0,41.0,39.0,40.0,35.0,21.0,12.0,1.0,115.0,215.0,10.0,8.0,35.0,12.0,2.0,
Opposition,Opposition,185,106,145,330,13,6.0,29.0,42.0,35.0,44.0,23.0,56.0,12.0,21.0,5.0,101.0,232.0,11.0,15.0,47.0,22.0,9.0,
