Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Amon, Karl",29y 290d,182 (101-0-81 55.49%),70 (0.38),58 (28-0-30 48.28%),15 (0.26)
37,"Barrass, Tom",29y 240d,162 (76-1-85 47.22%),1 (0.01),12 (7-0-5 58.33%),
24,"Battle, Josh",26y 277d,136 (68-0-68 50.00%),30 (0.22),13 (8-0-5 61.54%),
30,"Butler, Sam",22y 115d,20 (6-0-14 30.00%),12 (0.60),←,
18,"Chol, Mabior",28y 127d,97 (53-1-43 55.15%),139 (1.43),36 (21-0-15 58.33%),61 (1.69)
16,"DAmbrosio, Massimo",22y,53 (32-0-21 60.38%),15 (0.28),37 (23-0-14 62.16%),10 (0.27)
33,"Ginnivan, Jack",22y 178d,77 (53-0-24 68.83%),101 (1.31),35 (22-0-13 62.86%),43 (1.23)
19,"Gunston, Jack",33y 232d,270 (165-1-104 61.30%),507 (1.88),239 (149-1-89 62.55%),465 (1.95)
15,"Hardwick, Blake",28y 120d,185 (86-2-97 47.03%),32 (0.17),←,
4,"Impey, Jarman",29y 331d,208 (103-0-105 49.52%),64 (0.31),133 (63-0-70 47.37%),30 (0.23)
9,"Jiath, Changkuoth",25y 357d,66 (26-0-40 39.39%),5 (0.08),←,
31,"Macdonald, Connor",22y 143d,77 (36-0-41 46.75%),58 (0.75),←,
20,"Maginness, Finn",24y 102d,56 (25-0-31 44.64%),13 (0.23),←,
17,"Meek, Lloyd",27y 44d,64 (35-0-29 54.69%),20 (0.31),49 (26-0-23 53.06%),17 (0.35)
40,"Mitchell, Seamus",22y 337d,25 (10-0-15 40.00%),,←,
13,"Moore, Dylan",25y 305d,113 (47-1-65 42.04%),121 (1.07),←,
1,"Morrison, Harry",26y 205d,116 (52-1-63 45.26%),28 (0.24),←,
11,"Nash, Conor",26y 312d,107 (49-1-57 46.26%),20 (0.19),←,
3,"Newcombe, Jai",23y 307d,89 (41-2-46 47.19%),38 (0.43),←,
38,"Ramsden, Max",22y 47d,6 (1-0-5 16.67%),1 (0.17),←,
25,"Ward, Josh",21y 292d,54 (23-0-31 42.59%),7 (0.13),←,
23,"Weddle, Josh",21y 11d,55 (29-0-26 52.73%),22 (0.40),←,
5,"Worpel, James",26y 132d,137 (59-2-76 43.80%),48 (0.35),←,
Totals,Totals,25y 243d,2355 (1176-12-1167 49.94%),1352 (0.57),,
C,"Mitchell, Sam",42y 236d,83 (38-0-45 45.78%),,←,
