Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
28,"Bell, Tom",23y 293d,30 (14-1-15 48.33%),20 (0.67),←,
44,"Carrazzo, Andrew",31y 108d,179 (71-4-104 40.78%),47 (0.26),←,
9,"Cripps, Patrick",20y 15d,4 (1-1-2 37.50%),,←,
35,"Curnow, Ed",25y 146d,67 (35-2-30 53.73%),11 (0.16),←,
15,"Docherty, Sam",21y 167d,30 (11-1-18 38.33%),8 (0.27),17 (5-1-11 32.35%),7 (0.41)
33,"Everitt, Andrejs",26y 20d,97 (57-3-37 60.31%),45 (0.46),18 (6-0-12 33.33%),13 (0.72)
4,"Gibbs, Bryce",26y 18d,178 (80-2-96 45.51%),99 (0.56),←,
23,"Henderson, Lachie",25y 109d,102 (47-1-54 46.57%),88 (0.86),87 (39-1-47 45.40%),85 (0.98)
18,"Jaksch, Kristian",20y 177d,8 (1-0-7 12.50%),3 (0.38),1 (0-0-1 0.00%),1 (1.00)
40,"Jamison, Michael",28y 295d,132 (59-2-71 45.45%),2 (0.02),←,
14,"Jones, Liam",24y 37d,67 (27-0-40 40.30%),70 (1.04),1 (0-0-1 0.00%),2 (2.00)
5,"Judd, Chris",31y 206d,272 (151-4-117 56.25%),224 (0.82),138 (67-2-69 49.28%),86 (0.62)
2,"Menzel, Troy",20y 192d,27 (11-1-15 42.59%),36 (1.33),←,
3,"Murphy, Marc",27y 257d,186 (83-1-102 44.89%),143 (0.77),←,
17,"Rowe, Sam",27y 134d,32 (12-1-19 39.06%),13 (0.41),←,
6,"Simpson, Kade",30y 332d,223 (91-3-129 41.48%),122 (0.55),←,
25,"Smith, Clem",19y 58d,1 (0-0-1 0.00%),,←,
39,"Thomas, Dale",27y 285d,178 (110-2-66 62.36%),133 (0.75),21 (7-0-14 33.33%),12 (0.57)
42,"Tuohy, Zach",25y 113d,77 (37-1-39 48.70%),26 (0.34),←,
43,"White, Simon",26y 289d,46 (24-2-20 54.35%),9 (0.20),←,
36,"Wood, Cameron",28y 29d,71 (36-1-34 51.41%),23 (0.32),7 (2-1-4 35.71%),2 (0.29)
13,"Yarran, Chris",24y 104d,106 (48-2-56 46.23%),87 (0.82),←,
Totals,Totals,25y 204d,2113 (1006-35-1072 47.61%),1209 (0.57),,
C,"Malthouse, Mick",61y 228d,711 (405-7-299 57.45%),,47 (19-1-27 41.49%),
