Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Ball, Luke",13,1,8,21,,,,8.0,2.0,2.0,5.0,2.0,1.0,1.0,,8.0,13.0,,,,,,76.0
17,"Beams, Dayne",15,6,19,34,1,1.0,,6.0,1.0,3.0,9.0,4.0,2.0,,,18.0,16.0,1.0,2.0,1.0,,2.0,85.0
32,"Cloke, Travis",10,6,5,15,2,4.0,,3.0,,1.0,,,3.0,,,9.0,6.0,1.0,3.0,2.0,,,97.0
41,"Dwyer, Sam",16,8,15,31,1,,,1.0,1.0,5.0,4.0,4.0,1.0,,,9.0,23.0,,,2.0,3.0,2.0,86.0
19,"Elliott, Jamie",4,3,2,6,2,,,6.0,,,,1.0,,1.0,,3.0,3.0,1.0,1.0,1.0,,,80.0
6,"Goldsack, Tyson",6,1,4,10,1,1.0,,5.0,1.0,1.0,,,1.0,,,4.0,5.0,,1.0,3.0,1.0,,81.0
25,"Hudson, Ben",5,2,6,11,,,21.0,1.0,1.0,1.0,1.0,2.0,,1.0,,6.0,5.0,,,2.0,,,85.0
23,"Keeffe, Lachlan",9,6,4,13,,,,1.0,3.0,1.0,,2.0,,1.0,,1.0,11.0,,,7.0,,,87.0
7 ↓,"Krakouer, Andrew",1,,5,6,,,,,,,1.0,1.0,,,,4.0,2.0,,,,,,59.0
3,"Macaffer, Brent",9,3,4,13,,,,1.0,,4.0,,1.0,1.0,,,6.0,6.0,,1.0,,,,88.0
5,"Maxwell, Nick",8,8,10,18,,,,3.0,4.0,2.0,1.0,,1.0,,,3.0,14.0,1.0,,6.0,,,87.0
48 ↑,"Mooney, Caolan",1,,2,3,,,,3.0,,,,2.0,,1.0,,2.0,2.0,,,,,,28.0
10,"Pendlebury, Scott",13,4,15,28,,,,7.0,4.0,5.0,5.0,5.0,,,,10.0,17.0,,,2.0,1.0,2.0,87.0
20,"Reid, Ben",13,10,6,19,,1.0,,1.0,1.0,4.0,,4.0,,,,5.0,14.0,2.0,2.0,4.0,1.0,,90.0
40,"Seedsman, Paul",7,4,12,19,1,,,4.0,1.0,4.0,,,1.0,,,6.0,15.0,,,1.0,1.0,,83.0
39,"Shaw, Heath",14,5,4,18,,,,1.0,5.0,2.0,1.0,3.0,,1.0,,4.0,12.0,,,4.0,2.0,,90.0
22,"Sidebottom, Steele",17,3,8,25,1,,,4.0,3.0,2.0,2.0,2.0,1.0,,,6.0,19.0,,,1.0,,,88.0
28,"Sinclair, Ben",12,5,7,19,,,,4.0,,6.0,,1.0,,,,4.0,14.0,,,2.0,1.0,,89.0
36,"Swan, Dane",19,7,13,32,2,1.0,,3.0,1.0,6.0,4.0,5.0,1.0,,,9.0,22.0,1.0,2.0,3.0,,,83.0
24,"Thomas, Josh",11,4,10,21,,,,7.0,2.0,6.0,6.0,2.0,,1.0,,12.0,10.0,,,2.0,,,84.0
46,"Williams, Marley",17,7,5,22,,,,5.0,4.0,5.0,1.0,6.0,2.0,1.0,,6.0,17.0,,,3.0,7.0,,86.0
15,"Witts, Jarrod",2,,5,7,,,19.0,5.0,,,1.0,2.0,,,,5.0,2.0,,,4.0,,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,93,169,391,11,12.0,40.0,79.0,34.0,60.0,41.0,49.0,15.0,8.0,,140.0,248.0,7.0,12.0,50.0,17.0,7.0,
Opposition,Opposition,210,91,157,367,13,7.0,38.0,62.0,45.0,48.0,42.0,53.0,8.0,15.0,6.0,134.0,230.0,7.0,7.0,62.0,9.0,8.0,
