West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
16,"Adkins, Damien",23y 198d,41 (19-0-22 46.34%),23 (0.56),19 (10-0-9 52.63%),15 (0.79)
6,"Banfield, Drew",30y 149d,220 (122-3-95 56.14%),70 (0.32),←,
43,"Beeck, Zach",22y 25d,1 (0-0-1 0.00%),,←,
10,"Braun, Michael",26y 123d,131 (60-2-69 46.56%),44 (0.34),←,
26,"Butler, Sam",18y 193d,8 (5-0-3 62.50%),1 (0.13),←,
17,"Chick, Daniel",28y 166d,179 (89-4-86 50.84%),176 (0.98),30 (15-2-13 53.33%),17 (0.57)
20,"Cox, Dean",22y 359d,72 (31-1-40 43.75%),23 (0.32),←,
7,"Fletcher, Chad",24y 330d,92 (38-3-51 42.93%),43 (0.47),←,
23,"Glass, Darren",23y 72d,65 (25-2-38 40.00%),3 (0.05),←,
39,"Hunter, Adam",23y 37d,57 (24-2-31 43.86%),10 (0.18),←,
18,"Jones, Rowan",24y 249d,104 (46-3-55 45.67%),47 (0.45),←,
3,"Judd, Chris",20y 321d,62 (30-2-30 50.00%),67 (1.08),←,
4,"Kerr, Daniel",21y 70d,79 (33-2-44 43.04%),54 (0.68),←,
21,"Lynch, Quinten",21y 183d,27 (12-0-15 44.44%),20 (0.74),←,
33,"Matera, Phillip",28y 241d,154 (71-3-80 47.08%),340 (2.21),←,
5,"Morrison, Chad",26y 118d,142 (72-1-69 51.06%),86 (0.61),←,
28,"Sampi, Ashley",20y 186d,41 (18-2-21 46.34%),59 (1.44),←,
14,"Seaby, Mark",20y 85d,11 (6-0-5 54.55%),10 (0.91),←,
41,"Staker, Brent",20y 63d,18 (7-1-10 41.67%),7 (0.39),←,
22,"Waters, Beau",18y 117d,6 (3-0-3 50.00%),,←,
44,"Wirrpanda, David",24y 357d,121 (56-3-62 47.52%),59 (0.49),←,
13,"Wooden, Josh",25y 254d,87 (39-0-48 44.83%),14 (0.16),←,
Totals,Totals,23y 177d,1718 (806-34-878 46.92%),1156 (0.67),,
C,"Worsfold, John",35y 304d,63 (31-2-30 50.79%),,←,
