Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
30,"Ackland, Cain",19y 72d,9 (7-0-2 77.78%),2 (0.22),←,
42,"Brogan, Dean",22y 164d,1 (1-0-0 100.00%),1 (1.00),←,
7,"Burgoyne, Peter",23y 118d,75 (33-2-40 45.33%),70 (0.93),←,
25,"Carr, Josh",21y 28d,23 (13-1-9 58.70%),10 (0.43),←,
12,"Cockatoo-Collins, Che",26y 83d,108 (61-3-44 57.87%),155 (1.44),23 (14-0-9 60.87%),46 (2.00)
35,"Cornes, Chad",21y 196d,36 (17-1-18 48.61%),33 (0.92),←,
17,"Dew, Stuart",21y 282d,61 (28-2-31 47.54%),79 (1.30),←,
8,"Francis, Fabian",27y 215d,94 (42-2-50 45.74%),48 (0.51),71 (35-2-34 50.70%),31 (0.44)
10,"Francou, Josh",26y 293d,93 (43-3-47 47.85%),48 (0.52),←,
34,"Guerra, Brent",18y 363d,19 (13-0-6 68.42%),9 (0.47),←,
38,"James, Roger",25y 218d,62 (30-2-30 50.00%),42 (0.68),←,
29,"Kingsley, Adam",25y 280d,81 (39-2-40 49.38%),19 (0.23),←,
9,"Lyle, Brayden",28y 82d,112 (53-3-56 48.66%),17 (0.15),86 (39-3-44 47.09%),12 (0.14)
33,"Mead, Darren",30y 59d,95 (44-3-48 47.89%),7 (0.07),←,
3,"Montgomery, Brett",27y 360d,91 (54-2-35 60.44%),71 (0.78),31 (14-1-16 46.77%),17 (0.55)
14,"Paxman, Stephen",30y 174d,194 (64-2-128 33.51%),31 (0.16),92 (42-2-48 46.74%),13 (0.14)
6,"Schofield, Jarrad",26y 117d,111 (62-1-48 56.31%),78 (0.70),48 (23-1-24 48.96%),44 (0.92)
36,"Stevens, Nick",21y 144d,66 (31-2-33 48.48%),38 (0.58),←,
16,"Tredrea, Warren",22y 154d,67 (31-1-35 47.01%),122 (1.82),←,
2,"Wakelin, Darryl",26y 289d,124 (60-1-63 48.79%),8 (0.06),9 (7-0-2 77.78%),
4,"Wanganeen, Gavin",27y 343d,197 (109-5-83 56.60%),117 (0.59),70 (36-2-32 52.86%),54 (0.77)
15,"Wilson, Michael",24y 187d,96 (45-3-48 48.44%),33 (0.34),←,
Totals,Totals,24y 308d,1815 (880-41-894 48.48%),1038 (0.57),,
C,"Williams, Mark",42y 279d,54 (26-1-27 49.07%),,←,
