Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Allan, Ben",13,2,2,15,2,2.0,,1.0,,,,,,2.0,2.0,,,,,,,,
5,"Collins, Andrew",12,4,4,16,,,,1.0,,,,,,,,,,,,,,,
3,"Condon, Anthony",19,3,11,30,1,,1.0,2.0,,,,,1.0,2.0,,,,,,,,,
26,"Cooper, Paul",20,5,3,23,,,1.0,2.0,,,,,2.0,,,,,,,,,,
9,"Crawford, Shane",14,3,7,21,1,,,1.0,,,,,1.0,,,,,,,,,,
23,"Crawshay, Simon",3,1,2,5,,,3.0,,,,,,,,,,,,,,,,
4,"Crow, Scott",1,,,1,,,,,,,,,,,,,,,,,,,
13,"Dear, Paul",5,1,11,16,,,15.0,2.0,,,,,,,,,,,,,,,
19,"Dunstall, Jason",11,6,3,14,5,3.0,,2.0,,,,,2.0,,,,,,,,,,
16,"Gowers, Andrew",11,5,5,16,2,4.0,3.0,1.0,,,,,,1.0,,,,,,,,,
34,"Graham, Mark",11,3,2,13,,,3.0,1.0,,,,,2.0,1.0,,,,,,,,,
22,"Hargreaves, Tim",7,,1,8,4,,,1.0,,,,,,2.0,,,,,,,,,
17,"Hudson, Paul",10,2,7,17,1,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
11,"Jarman, Darren",14,3,11,25,2,1.0,,2.0,,,,,1.0,,,,,,,,,,
1,"Jencke, Ray",6,4,7,13,,,,2.0,,,,,1.0,2.0,,,,,,,,,
24,"Langford, Chris",4,1,4,8,,,,1.0,,,,,,2.0,,,,,,,,,
20,"Maginness, Scott",6,1,7,13,,,,1.0,,,,,,1.0,,,,,,,,,
44,"Platten, John",15,3,4,19,,,,,,,,,1.0,1.0,3.0,,,,,,,,
18,"Pritchard, Darrin",7,2,5,12,1,,,,,,,,,,,,,,,,,,
38,"Tallis, Rayden",11,1,6,17,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
25,"Taylor, Jason",11,10,7,18,,,4.0,,,,,,,1.0,1.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,60,109,320,19,15.0,30.0,23.0,,,,,13.0,17.0,6.0,,,,,,,,
Opposition,Opposition,167,65,76,243,8,10.0,36.0,24.0,,,,,17.0,13.0,,,,,,,,,
