Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
5,"Boyd, Matthew",27y 332d,155 (80-2-73 52.26%),57 (0.37),←,
17,"Cooney, Adam",24y 298d,152 (81-2-69 53.95%),136 (0.89),←,
4,"Cross, Daniel",27y 117d,150 (76-3-71 51.67%),26 (0.17),←,
13,"Giansiracusa, Daniel",28y 136d,185 (87-4-94 48.11%),191 (1.03),←,
9,"Gilbee, Lindsay",29y 17d,181 (93-2-86 51.93%),105 (0.58),←,
1,"Grant, Jarrad",21y 19d,14 (9-0-5 64.29%),17 (1.21),←,
16,"Griffen, Ryan",23y 363d,113 (66-1-46 58.85%),67 (0.59),←,
28,"Hall, Barry",33y 167d,266 (136-3-127 51.69%),669 (2.52),16 (10-0-6 62.50%),58 (3.63)
40,"Harbrow, Jarrod",22y 7d,65 (38-1-26 59.23%),21 (0.32),←,
25,"Hargrave, Ryan",28y 364d,178 (87-4-87 50.00%),35 (0.20),←,
7,"Higgins, Shaun",22y 143d,66 (37-1-28 56.82%),79 (1.20),←,
15,"Hudson, Ben",31y 151d,119 (74-1-44 62.61%),12 (0.10),64 (42-1-21 66.41%),6 (0.09)
6,"Johnson, Brad",34y 7d,357 (174-7-176 49.72%),556 (1.56),←,
36,"Lake, Brian",28y 148d,164 (81-2-81 50.00%),25 (0.15),←,
44,"Moles, Brodie",24y 260d,8 (6-0-2 75.00%),4 (0.50),←,
38,"Morris, Dale",27y 208d,128 (76-2-50 60.16%),2 (0.02),←,
2,"Murphy, Robert",28y 46d,181 (83-4-94 46.96%),145 (0.80),←,
42,"Picken, Liam",23y 358d,35 (23-0-12 65.71%),15 (0.43),←,
23,"Roughead, Jordan",19y 264d,4 (3-0-1 75.00%),3 (0.75),←,
14,"Ward, Callan",20y 106d,32 (21-0-11 65.63%),21 (0.66),←,
12,"Williams, Tom",24y 8d,48 (28-1-19 59.38%),1 (0.02),←,
29,"Wood, Easton",20y 324d,8 (6-0-2 75.00%),1 (0.13),←,
Totals,Totals,26y 9d,2609 (1365-40-1204 52.32%),2188 (0.84),,
C,"Eade, Rodney",52y 112d,287 (158-4-125 55.75%),,135 (77-2-56 57.78%),
