Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Coniglio, Stephen",14,3,21,35,1,,,7.0,1.0,6.0,8.0,5.0,,2.0,,11.0,23.0,,1.0,,1.0,3.0,80.0
35,"Corr, Aidan",6,4,5,11,,,,1.0,2.0,,,4.0,,3.0,,4.0,7.0,1.0,,5.0,,,84.0
1,"Davis, Phil",5,2,5,10,,,,3.0,7.0,,,2.0,1.0,1.0,,6.0,6.0,,,11.0,,,94.0
24,"de Boer, Matt",5,2,8,13,1,,,7.0,,2.0,1.0,2.0,,2.0,,3.0,10.0,,1.0,,,1.0,85.0
7,"Deledio, Brett",7,4,8,15,1,,,,2.0,1.0,1.0,3.0,,2.0,,5.0,10.0,,,1.0,,,70.0
4,"Greene, Toby",13,8,4,17,3,1.0,,2.0,,6.0,1.0,6.0,2.0,1.0,,7.0,12.0,3.0,3.0,,,1.0,87.0
19,"Haynes, Nick",11,5,8,19,,,,2.0,2.0,1.0,2.0,1.0,2.0,,,7.0,12.0,1.0,,1.0,,1.0,79.0
27,"Himmelberg, Harry",4,3,5,9,1,1.0,1.0,3.0,,1.0,,2.0,1.0,2.0,,5.0,4.0,,1.0,1.0,1.0,,81.0
2,"Hopper, Jacob",11,4,8,19,,,,6.0,1.0,3.0,5.0,4.0,1.0,2.0,,8.0,10.0,,,1.0,,1.0,70.0
17,"Johnson, Steve",10,4,3,13,6,,,2.0,,3.0,2.0,1.0,1.0,1.0,,7.0,6.0,2.0,3.0,1.0,,1.0,78.0
22,"Kelly, Josh",12,3,21,33,,1.0,,8.0,,4.0,4.0,3.0,2.0,1.0,,8.0,25.0,,,1.0,,1.0,87.0
37,"Lobb, Rory",3,3,8,11,,,39.0,4.0,1.0,,2.0,,1.0,,,6.0,5.0,1.0,,1.0,,,83.0
12,"Patton, Jonathon",15,10,8,23,2,2.0,7.0,3.0,1.0,4.0,,6.0,1.0,2.0,,6.0,16.0,2.0,4.0,1.0,,,93.0
9,"Scully, Tom",10,6,10,20,1,,,4.0,,6.0,2.0,2.0,1.0,1.0,,9.0,12.0,,,1.0,,2.0,81.0
23,"Shaw, Heath",13,5,4,17,,,,2.0,3.0,2.0,,3.0,1.0,1.0,,5.0,12.0,,,3.0,2.0,,90.0
5,"Shiel, Dylan",11,1,14,25,1,1.0,,7.0,2.0,6.0,6.0,4.0,2.0,1.0,,8.0,20.0,,,2.0,2.0,2.0,67.0
14,"Taranto, Tim",10,4,7,17,1,,,1.0,4.0,1.0,2.0,1.0,,,,7.0,9.0,,,1.0,,1.0,68.0
20,"Tomlinson, Adam",1,1,5,6,,,,1.0,1.0,,,,1.0,,,5.0,2.0,,,8.0,,,92.0
8,"Ward, Callan",19,9,9,28,1,,,5.0,1.0,2.0,6.0,1.0,1.0,1.0,,9.0,19.0,,,2.0,,,87.0
6,"Whitfield, Lachie",17,11,11,28,,2.0,,5.0,3.0,5.0,2.0,2.0,,,,7.0,21.0,,2.0,4.0,1.0,1.0,88.0
29,"Williams, Zac",5,1,9,14,,,,10.0,,1.0,4.0,4.0,,2.0,,6.0,9.0,,,,,,77.0
16,"Wilson, Nathan",13,3,5,18,,,,1.0,4.0,5.0,,2.0,1.0,,,3.0,15.0,,,4.0,4.0,1.0,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,96,186,401,19,11.0,47.0,84.0,35.0,59.0,48.0,58.0,19.0,25.0,,142.0,265.0,10.0,15.0,49.0,11.0,16.0,
Opposition,Opposition,211,106,145,356,9,4.0,51.0,60.0,37.0,47.0,37.0,42.0,25.0,19.0,,130.0,235.0,7.0,10.0,38.0,1.0,5.0,
