Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartram, Clint",7,6,9,16,,,,,3.0,2.0,2.0,1.0,2.0,,,5.0,11.0,,,,,,85.0
6,"Bate, Matthew",5,5,10,15,,,,,,,1.0,2.0,2.0,,,6.0,10.0,1.0,,1.0,,,92.0
21,"Bell, Daniel",8,7,10,18,,,,1.0,,,,2.0,,,,7.0,11.0,1.0,,5.0,1.0,,72.0
32,"Bruce, Cameron",9,4,11,20,,2.0,,4.0,2.0,4.0,3.0,3.0,1.0,,,6.0,13.0,1.0,1.0,1.0,,1.0,85.0
1,"Buckley, Simon",10,10,17,27,,,,2.0,1.0,4.0,2.0,1.0,,2.0,1.0,2.0,26.0,,,2.0,3.0,,86.0
36,"Davey, Aaron",16,5,7,23,1,1.0,1.0,2.0,4.0,3.0,1.0,1.0,,1.0,,6.0,16.0,,2.0,,1.0,,83.0
14,"Dunn, Lynden",3,2,7,10,,,,,1.0,,,4.0,1.0,4.0,,4.0,6.0,,,2.0,,,66.0
20,"Garland, Colin",8,5,1,9,,,,2.0,,2.0,3.0,4.0,,,,,8.0,,,2.0,,,94.0
40,"Jamar, Mark",1,,4,5,,,23.0,5.0,4.0,1.0,,1.0,2.0,2.0,,4.0,1.0,,,2.0,,,83.0
17,"Johnson, Chris",17,9,9,26,,1.0,,1.0,,1.0,,2.0,,,,3.0,22.0,,,2.0,,1.0,74.0
11,"Johnson, Paul",11,5,9,20,1,1.0,14.0,5.0,2.0,,1.0,1.0,,3.0,,6.0,14.0,,,4.0,,2.0,84.0
2,"Jones, Nathan",16,3,10,26,,,,1.0,2.0,4.0,4.0,3.0,,,,6.0,20.0,,,,,1.0,77.0
19,"Maric, Addam",6,4,3,9,,,,,,3.0,6.0,2.0,,,,5.0,4.0,1.0,1.0,1.0,,,74.0
33,"Martin, Stefan",7,5,1,8,,,2.0,,1.0,3.0,1.0,3.0,,,,2.0,6.0,1.0,,10.0,,,86.0
23,"McDonald, James",10,6,16,26,,,1.0,1.0,1.0,,,4.0,2.0,1.0,,14.0,14.0,,,2.0,,1.0,69.0
7,"Miller, Brad",5,5,,5,3,1.0,,,,,,2.0,,,,,5.0,,4.0,1.0,,,96.0
10,"Morton, Cale",12,6,9,21,1,,,3.0,1.0,7.0,1.0,4.0,1.0,1.0,,6.0,16.0,,,1.0,2.0,,80.0
29,"Newton, Michael",5,3,3,8,2,,,2.0,,1.0,3.0,2.0,,3.0,,4.0,3.0,1.0,,3.0,,,74.0
12,"Sylvia, Colin",10,6,8,18,1,2.0,1.0,1.0,,1.0,,1.0,1.0,,,2.0,15.0,,1.0,2.0,1.0,,89.0
44,"Valenti, Shane",12,7,10,22,1,,,,5.0,,,,3.0,1.0,,8.0,14.0,1.0,,4.0,,1.0,74.0
37,"Warnock, Matthew",7,4,6,13,,,,,4.0,,1.0,1.0,,,,4.0,9.0,1.0,,2.0,,,90.0
45,"Whelan, Matthew",11,7,6,17,,,,2.0,,1.0,,4.0,,1.0,,5.0,11.0,2.0,,1.0,2.0,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,114,166,362,10,10.0,42.0,32.0,31.0,37.0,29.0,48.0,15.0,19.0,1.0,105.0,255.0,10.0,9.0,48.0,10.0,7.0,
Opposition,Opposition,200,98,165,365,14,14.0,36.0,45.0,26.0,50.0,40.0,40.0,19.0,15.0,5.0,117.0,249.0,13.0,12.0,44.0,14.0,8.0,
