Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",2,1,1,3,,,,2.0,,,,1.0,,1.0,,,,,,,,,
26,"Bickley, Mark",8,4,8,16,,1.0,,,2.0,,1.0,,2.0,1.0,,,,,,,,,
18,"Bond, Troy",9,3,1,10,,,,2.0,1.0,2.0,2.0,,,,,,,,,,,,
44,"Caven, Peter",9,4,4,13,,,,2.0,,2.0,,2.0,2.0,4.0,,,,,,,,,
14,"Connell, Matthew",10,2,3,13,,,,,,3.0,3.0,,,,,,,,,,,,
17,"Downsborough, Ian",5,2,3,8,,1.0,6.0,3.0,,3.0,1.0,,,,,,,,,,,,
33,"Eccles, Andrew",15,6,2,17,1,,,4.0,2.0,4.0,,,1.0,,,,,,,,,,
13,"Ellen, Shane",10,4,2,12,,1.0,,2.0,2.0,2.0,,,1.0,1.0,,,,,,,,,
34,"Hart, Ben",8,4,3,11,,,1.0,9.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,
11,"James, Brett",2,1,1,3,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,
35,"Jameson, Rod",9,7,6,15,3,1.0,,,,3.0,,1.0,1.0,,,,,,,,,,
3,"Jarman, Darren",8,5,2,10,1,,,4.0,,3.0,,2.0,,1.0,,,,,,,,,
28,"Johnson, Kane",12,5,8,20,,2.0,,3.0,,3.0,4.0,1.0,1.0,,,,,,,,,,
5,"Koster, Kym",9,2,6,15,1,1.0,,3.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,
23,"McLeod, Andrew",19,10,3,22,1,3.0,,5.0,3.0,5.0,,,3.0,,1.0,,,,,,,,
52,"Rehn, Shaun",14,8,10,24,,,28.0,4.0,3.0,4.0,3.0,2.0,1.0,,3.0,,,,,,,,
32,"Ricciuto, Mark",18,4,7,25,,,,,4.0,2.0,4.0,1.0,,1.0,,,,,,,,,
42,"Rintoul, Chad",7,6,2,9,1,1.0,,1.0,,1.0,1.0,6.0,,2.0,,,,,,,,,
24,"Sampson, Clay",9,,4,13,1,1.0,,4.0,,6.0,1.0,3.0,1.0,1.0,,,,,,,,,
7,"Smart, Nigel",12,5,8,20,1,1.0,1.0,10.0,5.0,2.0,1.0,1.0,,2.0,,,,,,,,,
19,"Stevens, Mark",4,3,,4,1,,,,,1.0,,1.0,,,,,,,,,,,
29,"Thiessen, James",5,1,1,6,1,,,,,3.0,,1.0,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,87,85,289,12,15.0,36.0,59.0,26.0,54.0,24.0,26.0,16.0,16.0,4.0,,,,,,,,
Opposition,Opposition,198,82,110,308,8,13.0,17.0,34.0,35.0,40.0,26.0,8.0,16.0,16.0,2.0,,,,,,,,
