Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
10,"Ballard, Charlie",19y 320d,23 (4-0-19 17.39%),1 (0.04),←,
7,"Brodie, Will",20y 289d,14 (2-0-12 14.29%),2 (0.14),←,
29,"Burgess, Chris",23y 194d,8 (3-0-5 37.50%),2 (0.25),←,
19,"Corbett, Josh",23y 46d,7 (0-0-7 0.00%),3 (0.43),←,
8,"Fiorini, Brayden",21y 290d,37 (9-0-28 24.32%),13 (0.35),←,
5,"Harbrow, Jarrod",30y 325d,235 (84-2-149 36.17%),54 (0.23),165 (44-1-120 26.97%),33 (0.20)
39,"Holman, Nick",24y 10d,42 (8-0-34 19.05%),19 (0.45),33 (7-0-26 21.21%),19 (0.58)
20,"Hombsch, Jack",26y 93d,110 (53-0-57 48.18%),1 (0.01),12 (3-0-9 25.00%),
38,"Joyce, Jesse",21y 295d,57 (15-0-42 26.32%),2 (0.04),←,
34,"King, Ben",18y 336d,4 (0-0-4 0.00%),3 (0.75),←,
41,"Lukosius, Jack",18y 303d,11 (3-0-8 27.27%),3 (0.27),←,
44,"Macpherson, Darcy",21y 222d,29 (6-0-23 20.69%),14 (0.48),←,
4,"Martin, Jack",24y 130d,93 (25-1-67 27.42%),78 (0.84),←,
2,"Miles, Anthony",27y 100d,81 (39-0-42 48.15%),28 (0.35),10 (3-0-7 30.00%),3 (0.30)
11,"Miller, Touk",23y 106d,91 (20-1-70 22.53%),27 (0.30),←,
31,"Murdoch, Jordan",27y 77d,120 (75-2-43 63.33%),73 (0.61),12 (3-0-9 25.00%),
27,"Powell, Wil",19y 286d,17 (4-0-13 23.53%),8 (0.47),←,
6,"Sexton, Alex",25y 187d,109 (28-0-81 25.69%),94 (0.86),←,
24,"Swallow, David",26y 201d,129 (34-0-95 26.36%),64 (0.50),←,
14,"Weller, Lachie",23y 105d,77 (20-0-57 25.97%),21 (0.27),30 (6-0-24 20.00%),4 (0.13)
28,"Witts, Jarrod",26y 268d,92 (31-0-61 33.70%),24 (0.26),52 (13-0-39 25.00%),6 (0.12)
30,"Wright, Peter",22y 273d,61 (13-0-48 21.31%),78 (1.28),←,
Totals,Totals,23y 203d,1447 (476-6-965 32.90%),612 (0.42),,
C,"Dew, Stuart",39y 294d,34 (7-0-27 20.59%),,←,
