Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",12,1.0,11,23,1.0,1.0,,8,2.0,5.0,3.0,4.0,,1.0,,11,13,,,2.0,6.0,1.0,95.0
13,"Ah Chee, Callum",5,4.0,4,9,2.0,1.0,,3,1.0,1.0,1.0,2.0,1.0,,,6,3,1.0,2.0,1.0,,,63.0
27,"Cameron, Clay",6,5.0,3,9,1.0,,,4,,1.0,,,2.0,,,5,4,2.0,1.0,1.0,,1.0,88.0
39,"Davis, Ryan",6,3.0,2,8,2.0,,,2,1.0,2.0,,1.0,,1.0,,3,6,,2.0,,1.0,,70.0
12,"Day, Sam",3,2.0,9,12,,1.0,4.0,2,,2.0,,,1.0,,,9,3,,1.0,2.0,,3.0,80.0
33,"Hall, Aaron",17,11.0,15,32,,,,4,3.0,3.0,3.0,6.0,2.0,2.0,3.0,8,27,,,2.0,,,80.0
5,"Harbrow, Jarrod",13,6.0,8,21,,,,5,7.0,1.0,3.0,4.0,,3.0,,6,14,,,4.0,3.0,2.0,85.0
28,"Kolodjashnij, Kade",13,5.0,3,16,,,,7,1.0,1.0,2.0,4.0,2.0,2.0,,4,12,,,3.0,,,86.0
23,"Lemmens, Sean",7,5.0,9,16,,1.0,,2,1.0,,2.0,2.0,,1.0,,5,11,1.0,,1.0,1.0,,73.0
37,"Lonergan, Jesse",7,1.0,9,16,,1.0,1.0,7,1.0,4.0,5.0,5.0,2.0,3.0,,8,9,,,1.0,,1.0,75.0
19,"Lynch, Tom",10,7.0,5,15,5.0,1.0,,1,,2.0,,,2.0,,2.0,8,7,2.0,4.0,1.0,,,98.0
7,"Malceski, Nick",8,3.0,6,14,,1.0,,2,2.0,5.0,1.0,1.0,,,,1,13,,,1.0,,4.0,71.0
4,"Martin, Jack",12,11.0,4,16,4.0,1.0,,2,,4.0,1.0,,2.0,,,5,11,3.0,4.0,1.0,,2.0,81.0
32,"Matera, Brandon",8,4.0,3,11,2.0,2.0,,2,1.0,3.0,,1.0,,,,1,10,,,,2.0,,81.0
17,"May, Steven",8,1.0,3,11,,,,4,3.0,2.0,2.0,4.0,2.0,2.0,,5,4,1.0,,11.0,,,93.0
18,"McKenzie, Trent",10,3.0,5,15,,,,3,5.0,2.0,1.0,2.0,2.0,,,3,10,,,2.0,,,80.0
22,"Nicholls, Tom",3,2.0,4,7,,,16.0,4,1.0,,1.0,2.0,,1.0,,5,2,1.0,,2.0,,,87.0
10,"Prestia, Dion",10,,14,24,1.0,2.0,,5,1.0,1.0,1.0,4.0,1.0,1.0,,7,18,,,2.0,,2.0,82.0
35,"Rischitelli, Michael",1,,2,3,,,,3,,1.0,1.0,1.0,,1.0,,1,2,,,1.0,,,71.0
42,"Saad, Adam",4,1.0,11,15,,,,1,3.0,2.0,,1.0,,,,7,8,,,2.0,8.0,,82.0
6,"Sexton, Alex",14,4.0,11,25,1.0,,,2,2.0,8.0,4.0,3.0,,2.0,,9,17,,,2.0,3.0,1.0,87.0
16,"Thompson, Rory",4,1.0,5,9,,,,2,3.0,,,,,,,4,4,,,3.0,,,92.0
Totals,Totals,181,80.0,146,327,19.0,12.0,21.0,75,38.0,50.0,31.0,47.0,19.0,20.0,5.0,121,208,11.0,14.0,45.0,24.0,17.0,
Opposition,Opposition,186,63.0,148,334,14.0,16.0,59.0,65,30.0,60.0,44.0,48.0,21.0,19.0,1.0,157,182,12.0,9.0,46.0,4.0,11.0,
