Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
11,"Adams, Taylor",19y 226d,17 (2-0-15 11.76%),7 (0.41),←,
47,"Bruce, Josh",20y 330d,4 (0-0-4 0.00%),3 (0.75),←,
14,"Bugg, Tomas",20y 29d,24 (2-0-22 8.33%),7 (0.29),←,
18,"Cameron, Jeremy",20y 33d,22 (2-0-20 9.09%),44 (2.00),←,
3,"Coniglio, Stephen",19y 140d,18 (2-0-16 11.11%),4 (0.22),←,
35,"Corr, Aidan",18y 352d,1 (0-0-1 0.00%),,←,
48,"Frost, Sam",19y 249d,5 (1-0-4 20.00%),1 (0.20),←,
26,"Giles, Jonathan",25y 116d,26 (2-0-24 7.69%),23 (0.88),←,
38,"Gilham, Stephen",28y 244d,104 (63-1-40 61.06%),4 (0.04),5 (0-0-5 0.00%),
4,"Greene, Toby",19y 221d,25 (2-0-23 8.00%),10 (0.40),←,
2,"Hampton, Curtly",20y 55d,21 (1-0-20 4.76%),6 (0.29),←,
39,"Mohr, Tim",24y 197d,19 (1-0-18 5.26%),1 (0.05),←,
7,"Palmer, Rhys",24y 80d,72 (22-0-50 30.56%),36 (0.50),19 (1-0-18 5.26%),13 (0.68)
23,"Reid, Sam",23y 178d,19 (6-0-13 31.58%),1 (0.05),9 (0-0-9 0.00%),
9,"Scully, Tom",21y 354d,56 (15-1-40 27.68%),14 (0.25),25 (2-0-23 8.00%),8 (0.32)
5,"Shiel, Dylan",20y 56d,18 (1-0-17 5.56%),9 (0.50),←,
10,"Smith, Devon",19y 349d,25 (2-0-23 8.00%),17 (0.68),←,
20,"Tomlinson, Adam",19y 267d,11 (0-0-11 0.00%),3 (0.27),←,
31,"Townsend, Jacob",19y 318d,13 (2-0-11 15.38%),2 (0.15),←,
17,"Treloar, Adam",20y 56d,24 (2-0-22 8.33%),18 (0.75),←,
8,"Ward, Callan",23y 24d,86 (34-0-52 39.53%),42 (0.49),26 (2-0-24 7.69%),9 (0.35)
51,"Williams, Zac",18y 226d,2 (0-0-2 0.00%),,←,
Totals,Totals,21y 103d,612 (162-2-448 26.47%),252 (0.41),,
C,"Sheedy, Kevin",65y 131d,662 (388-6-268 59.06%),,28 (2-0-26 7.14%),
