West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Brennan, Michael",8,4,1,9,,,,,,,,,1.0,,,,,,,,,,
1,"Heady, Brett",16,6,3,19,2,,,2.0,,,,,1.0,,,,,,,,,,
34,"Irving, Dean",13,6,3,16,,,14.0,,,,,,1.0,2.0,1.0,,,,,,,,
27,"Jackson, Stevan",8,4,5,13,1,,2.0,1.0,,,,,,1.0,,,,,,,,,
48,"Jakovich, Glen",8,2,3,11,,,1.0,1.0,,,,,3.0,3.0,,,,,,,,,
2,"Kemp, Dean",10,,7,17,,,,1.0,,,,,3.0,1.0,,,,,,,,,
5,"Lamb, Dwayne",16,3,8,24,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
19,"Langdon, Karl",11,11,6,17,1,2.0,,2.0,,,,,1.0,1.0,,,,,,,,,
28,"Lewis, Chris",13,2,3,16,3,1.0,,1.0,,,,,3.0,2.0,,,,,,,,,
30,"Matera, Peter",20,6,4,24,,,,,,,,,3.0,2.0,3.0,,,,,,,,
53,"McIntosh, Ashley",10,4,4,14,,1.0,2.0,,,,,,,1.0,2.0,,,,,,,,
17,"McKenna, Guy",12,3,10,22,,3.0,,1.0,,,,,,1.0,,,,,,,,,
20,"Peos, Paul",16,6,9,25,1,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
10,"Pyke, Don",8,4,3,11,,,,1.0,,,,,2.0,,,,,,,,,,
4,"Sumich, Peter",13,7,1,14,6,6.0,,,,,,,3.0,2.0,,,,,,,,,
7,"Turley, Craig",12,3,7,19,,,,1.0,,,,,,1.0,,,,,,,,,
39,"Waterman, Chris",11,4,6,17,,,,,,,,,4.0,1.0,,,,,,,,,
13,"Watters, Scott",6,1,5,11,,,,2.0,,,,,,1.0,,,,,,,,,
9,"Wilson, Peter",10,2,6,16,2,1.0,3.0,1.0,,,,,1.0,2.0,,,,,,,,,
24,"Worsfold, John",9,8,7,16,,,,2.0,,,,,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,230,86,101,331,16,19.0,22.0,19.0,,,,,30.0,25.0,6.0,,,,,,,,
Opposition,Opposition,202,56,115,317,7,10.0,44.0,18.0,,,,,25.0,30.0,,,,,,,,,
