Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",19y 306d,18 (9-0-9 50.00%),1 (0.06),←,
5,"Bruhn, Tanner",18y 331d,3 (0-0-3 0.00%),,←,
44,"Buckley, Jack",23y 127d,8 (2-0-6 25.00%),,←,
13,"Cumming, Isaac",22y 255d,16 (7-0-9 43.75%),,←,
16,"Daniels, Brent",22y 45d,54 (31-0-23 57.41%),21 (0.39),←,
31,"Finlayson, Jeremy",25y 73d,56 (31-2-23 57.14%),73 (1.30),←,
30,"Flynn, Matt",23y 222d,4 (0-0-4 0.00%),,←,
4,"Greene, Toby",27y 210d,164 (74-1-89 45.43%),201 (1.23),←,
12,"Green, Tom",20y 90d,11 (5-0-6 45.45%),3 (0.27),←,
19,"Haynes, Nick",28y 340d,151 (73-3-75 49.34%),9 (0.06),←,
37,"Hill, Bobby",21y 73d,19 (9-0-10 47.37%),13 (0.68),←,
27,"Himmelberg, Harry",24y 350d,87 (52-1-34 60.34%),101 (1.16),←,
2,"Hopper, Jacob",24y 76d,90 (53-1-36 59.44%),34 (0.38),←,
39,"Idun, Connor",20y 268d,8 (3-0-5 37.50%),,←,
25,"Keeffe, Lachlan",31y 9d,77 (42-0-35 54.55%),15 (0.19),37 (17-0-20 45.95%),8 (0.22)
22,"Kelly, Josh",26y 70d,138 (76-2-60 55.80%),87 (0.63),←,
33,"OHalloran, Xavier",20y 286d,7 (3-0-4 42.86%),2 (0.29),←,
36,"Perryman, Harry",22y 125d,55 (27-1-27 50.00%),15 (0.27),←,
26,"Riccardi, Jake",21y 167d,8 (4-0-4 50.00%),11 (1.38),←,
18,"Stone, Conor",19y 1d,3 (2-0-1 66.67%),1 (0.33),←,
14,"Taranto, Tim",23y 85d,80 (46-1-33 58.13%),30 (0.38),←,
15,"Taylor, Sam",21y 353d,40 (25-0-15 62.50%),1 (0.03),←,
8,"Ward, Callan",31y 13d,230 (102-3-125 45.00%),112 (0.49),170 (70-3-97 42.06%),79 (0.46)
Totals,Totals,23y 184d,1327 (676-15-636 50.94%),730 (0.55),,
C,"Cameron, Leon",48y 233d,166 (89-3-74 54.52%),,←,
