West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
38,"Barich, Adrian",27y 143d,42 (21-0-21 50.00%),20 (0.48),←,
14,"Brennan, Michael",25y 302d,85 (46-1-38 54.71%),12 (0.14),←,
36,"Hart, David",27y 55d,79 (44-1-34 56.33%),64 (0.81),←,
1,"Heady, Brett",21y 113d,25 (17-1-7 70.00%),34 (1.36),←,
22,"Hynes, David",24y 27d,5 (5-0-0 100.00%),,←,
34,"Irving, Dean",24y 238d,21 (15-1-5 73.81%),4 (0.19),←,
2,"Kemp, Dean",22y 69d,25 (17-1-7 70.00%),4 (0.16),←,
5,"Lamb, Dwayne",29y 128d,90 (51-1-38 57.22%),31 (0.34),←,
19,"Langdon, Karl",23y 30d,57 (35-1-21 62.28%),70 (1.23),←,
28,"Lewis, Chris",22y 41d,74 (40-1-33 54.73%),95 (1.28),←,
45,"Lockyer, Andrew",25y 294d,61 (32-0-29 52.46%),35 (0.57),←,
3,"Mainwaring, Chris",25y 121d,85 (47-1-37 55.88%),31 (0.36),←,
30,"Matera, Peter",22y 24d,10 (8-0-2 80.00%),9 (0.90),←,
21,"McGrath, Craig",27y 200d,73 (39-1-33 54.11%),55 (0.75),15 (12-1-2 83.33%),13 (0.87)
17,"McKenna, Guy",21y 351d,69 (39-1-29 57.25%),5 (0.07),←,
10,"Pyke, Don",22y 143d,24 (9-0-15 37.50%),17 (0.71),←,
4,"Sumich, Peter",23y 106d,47 (25-1-21 54.26%),166 (3.53),←,
7,"Turley, Craig",25y 246d,37 (20-1-16 55.41%),23 (0.62),←,
39,"Waterman, Chris",22y 220d,28 (14-1-13 51.79%),27 (0.96),←,
24,"Worsfold, John",22y 214d,80 (47-1-32 59.38%),12 (0.15),←,
Totals,Totals,24y 117d,1017 (571-15-431 56.15%),714 (0.70),,
C,"Malthouse, Mick",37y 253d,166 (89-3-74 54.52%),,31 (22-1-8 72.58%),
